# avg(r), var(r), avg(z), var(z), avg(KE), var(KE)
0.000270445,0.000453439,1.49171e-005,0.00274409,6.58307e-022,1.02358e-022,
0.000315249,0.0011183,-2.21948e-006,0.000703126,8.00486e-022,2.22919e-022,
0.000334778,0.00176617,-9.17856e-006,0.000426798,9.37695e-022,2.94424e-022,
0.000290328,0.000521869,-9.45149e-007,0.000788251,6.15927e-022,1.42566e-022,
0.000323121,0.00161577,-5.08776e-006,0.000509474,8.23456e-022,2.92398e-022,
0.000327562,0.00103155,2.29608e-006,0.000241097,8.40548e-022,2.2458e-022,
0.000309175,0.00106146,9.7161e-007,0.00028419,7.33694e-022,2.06405e-022,
0.00030933,0.00110111,6.78665e-007,9.93213e-005,7.05387e-022,2.20882e-022,
0.000330703,0.000190584,-4.85588e-006,0.000157356,8.19396e-022,1.84536e-022,
0.000303683,0.00103509,-2.55365e-006,0.000502521,7.02967e-022,1.93586e-022,
0.000306641,0.00105079,-2.51339e-006,0.000425236,7.17269e-022,1.99092e-022,
0.000281959,0.00040351,4.80629e-006,0.0017154,6.35811e-022,1.13075e-022,
0.000329227,0.0014286,6.28981e-007,3.41782e-005,8.2862e-022,2.72212e-022,
0.000316015,0.000689294,4.49177e-007,0.000180146,7.5157e-022,1.82034e-022,
0.000306229,0.000996377,1.06496e-006,0.000519239,7.13446e-022,1.95293e-022,
0.000303941,0.000927726,-9.73581e-006,0.00131303,7.62917e-022,1.79151e-022,
0.000329051,0.0019128,3.76272e-006,8.91398e-005,8.51151e-022,3.35224e-022,
0.000288397,0.00150807,2.87075e-006,0.003679,8.63225e-022,2.04275e-022,
0.000347545,0.00181539,8.24417e-007,0.000178747,1.03709e-021,3.3743e-022,
0.000328664,0.000869637,5.04732e-006,0.000514432,8.87403e-022,2.27722e-022,
0.000312009,0.00125883,-5.81179e-007,0.000739919,7.62282e-022,2.31002e-022,
0.000329584,0.000915302,9.78628e-006,0.00204012,9.92082e-022,2.30302e-022,
0.000283862,0.000961343,1.29694e-005,0.00272597,7.51532e-022,1.67561e-022,
0.000342179,0.00143841,-2.04213e-007,0.000607388,9.35127e-022,3.42249e-022,
0.000327699,0.000604253,-2.53819e-006,0.000164421,8.1873e-022,1.99094e-022,
0.000381417,0.00234315,1.38498e-005,0.00116165,1.42652e-021,4.53642e-022,
0.000351293,0.0019809,9.95003e-007,0.00096868,1.13111e-021,3.66536e-022,
0.000299795,0.000778844,5.40284e-006,0.000446777,6.75318e-022,1.6349e-022,
0.000322814,0.00185957,4.53363e-006,0.000550205,8.62126e-022,2.95187e-022,
0.000308393,0.000905101,-1.50986e-006,0.00063471,7.28295e-022,1.8998e-022,
0.000324754,0.0011606,-4.02678e-008,0.000153151,8.12309e-022,2.54509e-022,
0.000274461,4.75216e-005,1.3698e-005,0.00372875,7.77019e-022,7.83833e-023,
0.000297857,0.000651945,-1.8361e-006,0.000667411,6.56913e-022,1.61519e-022,
