# avg(r), var(r), avg(z), var(z), avg(KE), var(KE)
8.00406e-005,0.000119529,-5.96584e-005,1.22184e-006,1.34862e-022,4.43516e-023,
9.05598e-005,6.4482e-005,-1.46767e-005,6.83933e-007,1.70615e-022,4.5925e-023,
8.35315e-005,9.94028e-005,5.01044e-005,1.37664e-006,1.45921e-022,4.45894e-023,
0.000104928,4.90383e-005,-5.07218e-005,6.08149e-007,2.27892e-022,6.22719e-023,
6.89113e-005,9.55126e-005,5.63811e-005,2.22599e-007,1.00338e-022,2.9761e-023,
7.57775e-005,0.000162416,1.50661e-005,2.71709e-007,1.21433e-022,4.79897e-023,
8.89945e-005,0.000119938,-1.38733e-005,4.90232e-007,1.66286e-022,5.59312e-023,
4.33112e-005,6.69297e-005,-5.52727e-005,2.96787e-007,4.07105e-023,1.02232e-023,
0.000110057,4.3327e-005,-3.00229e-005,4.04132e-006,2.49997e-022,6.95451e-023,
0.000101017,6.12826e-005,4.43167e-005,1.66525e-007,2.12732e-022,5.99282e-023,
8.78755e-005,0.000117856,-8.59022e-006,2.68086e-007,1.60664e-022,5.38008e-023,
9.84735e-005,3.50159e-005,6.87942e-005,3.78586e-007,2.00466e-022,4.97046e-023,
0.000102004,5.27991e-005,-7.24581e-005,4.04143e-007,2.15096e-022,5.86913e-023,
7.86842e-005,0.000157339,-2.6495e-008,3.57793e-007,1.30311e-022,4.9787e-023,
8.50577e-005,0.000139976,1.4794e-005,2.3542e-007,1.52179e-022,5.39065e-023,
7.1073e-005,0.000104727,-4.59502e-005,4.41498e-007,1.06505e-022,3.30579e-023,
7.83848e-005,0.000155313,7.73688e-005,3.35122e-007,1.27385e-022,4.93322e-023,
9.14531e-005,3.96082e-005,-8.52094e-005,1.17357e-006,1.72353e-022,4.23432e-023,
7.38687e-005,7.26151e-005,-7.50578e-005,8.3529e-007,1.12749e-022,2.9934e-023,
9.43937e-005,4.38838e-005,-1.73383e-005,1.94873e-006,1.85002e-022,4.6382e-023,
9.95543e-005,5.60783e-005,-9.91611e-006,1.45646e-006,2.06288e-022,5.60638e-023,
8.94614e-005,7.10297e-005,3.85803e-005,2.49811e-007,1.65595e-022,4.5813e-023,
8.44026e-005,4.90632e-005,7.31423e-005,8.15546e-007,1.48965e-022,3.52033e-023,
8.26573e-005,0.000134268,-8.07651e-005,6.21466e-007,1.42633e-022,5.07124e-023,
0.000100563,3.63471e-005,-3.4799e-005,9.25785e-007,2.08379e-022,5.33132e-023,
9.21516e-005,8.47416e-005,4.14233e-005,3.92918e-007,1.77674e-022,5.31317e-023,
8.53456e-005,0.000162922,-4.87338e-005,3.24934e-006,1.51999e-022,5.96354e-023,
8.0803e-005,0.000131237,3.3864e-005,2.82375e-007,1.35901e-022,4.74047e-023,
6.15184e-005,0.000151257,9.32948e-005,5.77902e-007,8.03367e-023,3.15227e-023,
8.08663e-005,0.00016479,9.80026e-005,1.47344e-006,1.36263e-022,5.36401e-023,
8.69539e-005,0.0001545,-4.43047e-006,5.13854e-007,1.58699e-022,6.13765e-023,
0.000112201,3.02632e-005,4.74205e-005,3.78425e-007,2.60197e-022,6.99913e-023,
7.64484e-005,2.64077e-005,7.36495e-005,5.93748e-007,1.21734e-022,2.47079e-023,
0.000107721,5.25605e-005,7.70325e-005,1.74679e-006,2.39438e-022,6.84784e-023,
0.000110172,3.42188e-005,9.16114e-005,1.48126e-007,2.50382e-022,6.70075e-023,
0.000105055,4.71868e-005,8.91918e-005,5.52472e-007,2.27984e-022,6.22654e-023,
7.80094e-005,0.000108748,9.73973e-005,2.20925e-007,1.2723e-022,4.03075e-023,
7.3685e-005,0.000114345,-9.27687e-006,3.08296e-007,1.14414e-022,3.65195e-023,
7.24854e-005,0.000141366,0.000122956,3.49732e-007,1.09892e-022,4.01763e-023,
8.94422e-005,6.19023e-005,8.491e-005,2.15183e-007,1.66881e-022,4.41305e-023,
7.30654e-005,0.000166406,8.06922e-005,2.41933e-007,1.12265e-022,4.4776e-023,
0.000111081,4.71354e-005,1.37613e-005,3.21332e-006,2.54556e-022,7.21461e-023,
8.23306e-005,8.15815e-005,-9.35917e-005,2.10877e-007,1.39965e-022,3.99834e-023,
8.12953e-005,0.000103499,-4.08307e-005,6.39122e-007,1.38882e-022,4.28814e-023,
9.41139e-005,5.75209e-005,-2.5569e-005,2.84929e-007,1.83373e-022,4.89193e-023,
7.35785e-005,9.74367e-005,-8.5767e-005,6.01077e-007,1.1236e-022,3.40019e-023,
0.000114063,5.8773e-005,-2.49776e-005,8.76306e-007,2.66922e-022,8.04965e-023,
7.64042e-005,0.000103907,-1.24847e-006,2.9419e-007,1.22619e-022,3.82856e-023,
9.9221e-005,7.00832e-005,-8.29314e-005,3.64232e-007,2.02445e-022,5.8724e-023,
9.80059e-005,6.05737e-005,2.16463e-005,3.52135e-007,1.99322e-022,5.50917e-023,
9.80519e-005,5.76855e-005,-6.63201e-005,3.7079e-007,1.99492e-022,5.4174e-023,
0.000101383,6.68119e-005,-6.16927e-005,4.27069e-007,2.12013e-022,6.13238e-023,
7.39875e-005,0.000105893,-8.81964e-005,1.10776e-007,1.13377e-022,3.59041e-023,
0.000112022,4.75565e-005,5.85403e-005,4.27219e-007,2.58766e-022,7.38252e-023,
6.81841e-005,0.000110617,2.3909e-005,8.44294e-007,9.91482e-023,3.10184e-023,
0.000102228,0.00010135,-7.82273e-005,7.0301e-007,2.15742e-022,7.07469e-023,
