0,5.21255e-023nan,
129,2.05215e-021,7.34008e-020,
130,1.82976e-021,5.46585e-020,
131,1.58763e-021,3.95249e-020,
132,1.35113e-021,2.86129e-020,
133,1.15359e-021,2.16521e-020,
134,1.02843e-021,1.80602e-020,
135,9.97178e-022,1.73616e-020,
136,1.06356e-021,1.93963e-020,
137,1.21309e-021,2.4406e-020,
138,1.41421e-021,3.28738e-020,
139,1.63419e-021,4.5137e-020,
140,1.84774e-021,6.0885e-020,
141,2.03633e-021,7.87318e-020,
142,2.18751e-021,9.62239e-020,
143,2.29357e-021,1.103e-019,
144,2.35005e-021,1.18163e-019,
145,2.35495e-021,1.1818e-019,
146,2.30839e-021,1.10457e-019,
147,2.21264e-021,9.67579e-020,
148,2.07212e-021,7.98708e-020,
149,1.89422e-021,6.27068e-020,
150,1.68992e-021,4.7499e-020,
151,1.47559e-021,3.54578e-020,
152,1.27414e-021,2.68438e-020,
153,1.11425e-021,2.13703e-020,
154,1.02381e-021,1.86345e-020,
155,1.01959e-021,1.84452e-020,
156,1.09878e-021,2.08552e-020,
157,1.24225e-021,2.61225e-020,
158,1.42407e-021,3.45485e-020,
159,1.61956e-021,4.61821e-020,
160,1.80826e-021,6.04467e-020,
161,1.97435e-021,7.59145e-020,
162,2.10631e-021,9.03761e-020,
163,2.19652e-021,1.0131e-019,
164,2.2407e-021,1.06597e-019,
165,2.23704e-021,1.05198e-019,
166,2.18594e-021,9.74838e-020,
167,2.09009e-021,8.51072e-020,
168,1.95489e-021,7.04244e-020,
169,1.78891e-021,5.57852e-020,
170,1.60398e-021,4.29648e-020,
171,1.41526e-021,3.2907e-020,
172,1.24308e-021,2.58228e-020,
173,1.11078e-021,2.15065e-020,
174,1.0381e-021,1.96531e-020,
175,1.03935e-021,2.00329e-020,
176,1.11894e-021,2.27085e-020,
177,1.25653e-021,2.79143e-020,
178,1.42441e-021,3.58203e-020,
179,1.59991e-021,4.63453e-020,
180,1.76533e-021,5.88476e-020,
181,1.90802e-021,7.19858e-020,
182,2.01933e-021,8.38539e-020,
183,2.09363e-021,9.24095e-020,
184,2.12732e-021,9.60261e-020,
185,2.11886e-021,9.40272e-020,
186,2.06878e-021,8.69e-020,
187,1.97955e-021,7.60988e-020,
188,1.85613e-021,6.35898e-020,
189,1.70652e-021,5.12826e-020,
190,1.5418e-021,4.05862e-020,
191,1.37663e-021,3.22475e-020,
192,1.22952e-021,2.64276e-020,
193,1.12171e-021,2.29732e-020,
194,1.07132e-021,2.16742e-020,
195,1.0858e-021,2.24339e-020,
196,1.15847e-021,2.52544e-020,
197,1.27364e-021,3.01957e-020,
198,1.41275e-021,3.72488e-020,
199,1.5586e-021,4.61569e-020,
200,1.69717e-021,5.62766e-020,
201,1.81764e-021,6.65182e-020,
202,1.91227e-021,7.54864e-020,
203,1.97574e-021,8.17574e-020,
204,2.00474e-021,8.42579e-020,
205,1.99766e-021,8.25603e-020,
206,1.95479e-021,7.70391e-020,
207,1.8783e-021,6.87386e-020,
208,1.77281e-021,5.90622e-020,
209,1.64575e-021,4.93779e-020,
210,1.50811e-021,4.07369e-020,
211,1.37404e-021,3.37586e-020,
212,1.25774e-021,2.87098e-020,
213,1.17222e-021,2.56179e-020,
214,1.12891e-021,2.4403e-020,
215,1.13425e-021,2.49616e-020,
216,1.18851e-021,2.72756e-020,
217,1.2815e-021,3.13758e-020,
218,1.39566e-021,3.7188e-020,
219,1.51579e-021,4.4434e-020,
220,1.62996e-021,5.25385e-020,
221,1.72915e-021,6.06253e-020,
222,1.8069e-021,6.76182e-020,
223,1.85876e-021,7.24489e-020,
224,1.88221e-021,7.43516e-020,
225,1.87634e-021,7.30579e-020,
226,1.84158e-021,6.88484e-020,
227,1.78019e-021,6.2484e-020,
228,1.69614e-021,5.49719e-020,
229,1.59536e-021,4.73238e-020,
230,1.48566e-021,4.03692e-020,
231,1.37657e-021,3.46507e-020,
232,1.27889e-021,3.04252e-020,
233,1.20444e-021,2.77565e-020,
234,1.16422e-021,2.66174e-020,
235,1.16465e-021,2.69679e-020,
236,1.20403e-021,2.87803e-020,
237,1.27385e-021,3.20104e-020,
238,1.36371e-021,3.65557e-020,
239,1.46307e-021,4.22022e-020,
240,1.56127e-021,4.85376e-020,
241,1.64954e-021,5.4949e-020,
242,1.72133e-021,6.06727e-020,
243,1.77215e-021,6.49236e-020,
244,1.79918e-021,6.70648e-020,
245,1.80122e-021,6.67784e-020,
246,1.77845e-021,6.41581e-020,
247,1.73239e-021,5.96619e-020,
248,1.66601e-021,5.39951e-020,
249,1.58405e-021,4.79464e-020,
250,1.4929e-021,4.22008e-020,
251,1.40087e-021,3.72559e-020,
252,1.31763e-021,3.34012e-020,
253,1.25282e-021,3.0767e-020,
254,1.21452e-021,2.93814e-020,
255,1.20754e-021,2.92381e-020,
256,1.23154e-021,3.03346e-020,
257,1.28117e-021,3.26443e-020,
258,1.34863e-021,3.60782e-020,
259,1.42572e-021,4.04501e-020,
260,1.50485e-021,4.54432e-020,
261,1.57909e-021,5.05909e-020,
262,1.64248e-021,5.53271e-020,
263,1.69004e-021,5.90481e-020,
264,1.71816e-021,6.12402e-020,
265,1.72478e-021,6.15882e-020,
266,1.70962e-021,6.00657e-020,
267,1.67383e-021,5.69154e-020,
268,1.62024e-021,5.26091e-020,
269,1.55322e-021,4.77247e-020,
270,1.47835e-021,4.2818e-020,
271,1.40258e-021,3.83747e-020,
272,1.33272e-021,3.47242e-020,
273,1.27556e-021,3.20768e-020,
274,1.23684e-021,3.05219e-020,
275,1.22075e-021,3.00855e-020,
276,1.22886e-021,3.07466e-020,
277,1.25999e-021,3.24549e-020,
278,1.31047e-021,3.51101e-020,
279,1.37497e-021,3.85617e-020,
280,1.44608e-021,4.25796e-020,
281,1.51563e-021,4.68274e-020,
282,1.57691e-021,5.08788e-020,
283,1.6251e-021,5.42765e-020,
284,1.6569e-021,5.65986e-020,
285,1.6704e-021,5.7556e-020,
286,1.6647e-021,5.70245e-020,
287,1.64044e-021,5.5098e-020,
288,1.59975e-021,5.20478e-020,
289,1.54602e-021,4.82623e-020,
290,1.4841e-021,4.41998e-020,
291,1.41924e-021,4.02856e-020,
292,1.35711e-021,3.68664e-020,
293,1.30333e-021,3.41839e-020,
294,1.26298e-021,3.23772e-020,
295,1.23974e-021,3.14957e-020,
296,1.23556e-021,3.15437e-020,
297,1.25052e-021,3.24806e-020,
298,1.28322e-021,3.42378e-020,
299,1.3304e-021,3.67231e-020,
300,1.38664e-021,3.97794e-020,
301,1.44599e-021,4.31836e-020,
302,1.50259e-021,4.66379e-020,
303,1.55116e-021,4.98022e-020,
304,1.58746e-021,5.23238e-020,
305,1.60858e-021,5.38902e-020,
306,1.61327e-021,5.42927e-020,
307,1.60164e-021,5.34763e-020,
308,1.57487e-021,5.15407e-020,
309,1.53514e-021,4.87319e-020,
310,1.48554e-021,4.53876e-020,
311,1.43001e-021,4.18809e-020,
312,1.37299e-021,3.85544e-020,
313,1.31965e-021,3.56895e-020,
314,1.27509e-021,3.3471e-020,
315,1.2441e-021,3.20186e-020,
316,1.23011e-021,3.13932e-020,
317,1.23438e-021,3.16157e-020,
318,1.25564e-021,3.26604e-020,
319,1.29095e-021,3.44658e-020,
320,1.33615e-021,3.69093e-020,
321,1.38648e-021,3.98025e-020,
322,1.43731e-021,4.28972e-020,
323,1.48417e-021,4.58954e-020,
324,1.52307e-021,4.84792e-020,
325,1.55101e-021,5.03626e-020,
326,1.56584e-021,5.13331e-020,
327,1.56637e-021,5.12862e-020,
328,1.55257e-021,5.02498e-020,
329,1.52544e-021,4.83713e-020,
330,1.48718e-021,4.58894e-020,
331,1.44098e-021,4.30774e-020,
332,1.39126e-021,4.02318e-020,
333,1.34259e-021,3.75985e-020,
334,1.29987e-021,3.53931e-020,
335,1.26721e-021,3.37562e-020,
336,1.24798e-021,3.27878e-020,
337,1.24418e-021,3.25434e-020,
338,1.25616e-021,3.30368e-020,
339,1.28245e-021,3.42486e-020,
340,1.32029e-021,3.61184e-020,
341,1.36567e-021,3.85294e-020,
342,1.41395e-021,4.1303e-020,
343,1.46046e-021,4.42044e-020,
344,1.50089e-021,4.69415e-020,
345,1.53162e-021,4.91966e-020,
346,1.55044e-021,5.07028e-020,
347,1.55578e-021,5.12504e-020,
348,1.54739e-021,5.07696e-020,
349,1.52569e-021,4.93152e-020,
350,1.4922e-021,4.70689e-020,
351,1.44935e-021,4.42992e-020,
352,1.4005e-021,4.1313e-020,
353,1.34967e-021,3.83968e-020,
354,1.3014e-021,3.5795e-020,
355,1.26026e-021,3.36835e-020,
356,1.23043e-021,3.2182e-020,
357,1.21516e-021,3.13692e-020,
358,1.21591e-021,3.12798e-020,
359,1.2323e-021,3.19264e-020,
360,1.26218e-021,3.32867e-020,
361,1.30214e-021,3.5296e-020,
362,1.34815e-021,3.78309e-020,
363,1.39594e-021,4.07017e-020,
364,1.44153e-021,4.366e-020,
365,1.48112e-021,4.63994e-020,
366,1.51157e-021,4.86133e-020,
367,1.53037e-021,5.00265e-020,
368,1.53607e-021,5.04604e-020,
369,1.5282e-021,4.98633e-020,
370,1.50732e-021,4.83216e-020,
371,1.47499e-021,4.60467e-020,
372,1.43369e-021,4.33224e-020,
373,1.38679e-021,4.04534e-020,
374,1.33845e-021,3.77177e-020,
375,1.29312e-021,3.53348e-020,
376,1.2553e-021,3.34635e-020,
377,1.22899e-021,3.22012e-020,
378,1.21731e-021,3.16021e-020,
379,1.22135e-021,3.16902e-020,
380,1.23999e-021,3.24599e-020,
381,1.27055e-021,3.38645e-020,
382,1.30951e-021,3.58219e-020,
383,1.35281e-021,3.82006e-020,
384,1.39646e-021,4.08278e-020,
385,1.4365e-021,4.34576e-020,
386,1.46968e-021,4.58168e-020,
387,1.4935e-021,4.76323e-020,
388,1.5061e-021,4.8671e-020,
389,1.50635e-021,4.87893e-020,
390,1.49402e-021,4.79776e-020,
391,1.46973e-021,4.63473e-020,
392,1.43513e-021,4.4103e-020,
393,1.39345e-021,4.15057e-020,
394,1.34909e-021,3.88317e-020,
395,1.30647e-021,3.63469e-020,
396,1.26914e-021,3.42604e-020,
397,1.24052e-021,3.27288e-020,
398,1.22335e-021,3.1843e-020,
399,1.21931e-021,3.16438e-020,
400,1.2287e-021,3.21294e-020,
401,1.25034e-021,3.32597e-020,
402,1.28168e-021,3.4952e-020,
403,1.31923e-021,3.70788e-020,
404,1.35919e-021,3.94653e-020,
405,1.39772e-021,4.18893e-020,
406,1.4315e-021,4.41115e-020,
407,1.45761e-021,4.58837e-020,
408,1.4739e-021,4.69989e-020,
409,1.47914e-021,4.73259e-020,
410,1.47284e-021,4.68267e-020,
411,1.45542e-021,4.55663e-020,
412,1.42822e-021,4.37073e-020,
413,1.39342e-021,4.14662e-020,
414,1.35416e-021,3.90873e-020,
415,1.31432e-021,3.68064e-020,
416,1.2779e-021,3.48213e-020,
417,1.24879e-021,3.32921e-020,
418,1.22993e-021,3.23218e-020,
419,1.22316e-021,3.19703e-020,
420,1.22905e-021,3.22583e-020,
421,1.24663e-021,3.31578e-020,
422,1.27391e-021,3.46078e-020,
423,1.30809e-021,3.65075e-020,
424,1.34565e-021,3.87026e-020,
425,1.38299e-021,4.09964e-020,
426,1.41669e-021,4.31653e-020,
427,1.44373e-021,4.49787e-020,
428,1.46183e-021,4.62308e-020,
429,1.46946e-021,4.67769e-020,
430,1.46592e-021,4.65513e-020,
431,1.45149e-021,4.55891e-020,
432,1.42732e-021,4.40076e-020,
433,1.39537e-021,4.19899e-020,
434,1.3585e-021,3.97562e-020,
435,1.32028e-021,3.75344e-020,
436,1.28431e-021,3.5515e-020,
437,1.25427e-021,3.38651e-020,
438,1.23309e-021,3.27008e-020,
439,1.2227e-021,3.20947e-020,
440,1.22404e-021,3.20849e-020,
441,1.23686e-021,3.26726e-020,
442,1.25988e-021,3.3827e-020,
443,1.29065e-021,3.54691e-020,
444,1.32617e-021,3.7482e-020,
445,1.36299e-021,3.96999e-020,
446,1.39774e-021,4.19177e-020,
447,1.42738e-021,4.39085e-020,
448,1.44941e-021,4.54546e-020,
449,1.46208e-021,4.63814e-020,
450,1.46435e-021,4.65836e-020,
451,1.45605e-021,4.60466e-020,
452,1.43777e-021,4.48386e-020,
453,1.41095e-021,4.31065e-020,
454,1.37778e-021,4.10455e-020,
455,1.34123e-021,3.88737e-020,
456,1.30453e-021,3.67917e-020,
457,1.27118e-021,3.49769e-020,
458,1.24453e-021,3.35689e-020,
459,1.22724e-021,3.26627e-020,
460,1.22102e-021,3.23169e-020,
461,1.22611e-021,3.2544e-020,
462,1.24164e-021,3.33211e-020,
463,1.26587e-021,3.45895e-020,
464,1.29616e-021,3.62427e-020,
465,1.32952e-021,3.81425e-020,
466,1.36252e-021,4.01081e-020,
467,1.39204e-021,4.19442e-020,
468,1.41548e-021,4.34574e-020,
469,1.4307e-021,4.44735e-020,
470,1.43661e-021,4.48874e-020,
471,1.4326e-021,4.46509e-020,
472,1.41905e-021,4.3801e-020,
473,1.39721e-021,4.24438e-020,
474,1.36895e-021,4.07309e-020,
475,1.33685e-021,3.88419e-020,
476,1.30406e-021,3.69661e-020,
477,1.2736e-021,3.5263e-020,
478,1.24861e-021,3.38796e-020,
479,1.23148e-021,3.29167e-020,
480,1.22388e-021,3.24457e-020,
481,1.22642e-021,3.24991e-020,
482,1.23872e-021,3.3078e-020,
483,1.25934e-021,3.41451e-020,
484,1.28597e-021,3.56181e-020,
485,1.31583e-021,3.73735e-020,
486,1.34601e-021,3.9251e-020,
487,1.37372e-021,4.1059e-020,
488,1.39652e-021,4.26035e-020,
489,1.41253e-021,4.37062e-020,
490,1.42046e-021,4.42389e-020,
491,1.41966e-021,4.41399e-020,
492,1.41014e-021,4.34263e-020,
493,1.39274e-021,4.21982e-020,
494,1.36878e-021,4.05946e-020,
495,1.34046e-021,3.8801e-020,
496,1.31039e-021,3.70023e-020,
497,1.28126e-021,3.53555e-020,
498,1.25603e-021,3.40053e-020,
499,1.23706e-021,3.30461e-020,
500,1.22634e-021,3.25459e-020,
501,1.2248e-021,3.25314e-020,
502,1.23249e-021,3.30005e-020,
503,1.24841e-021,3.39126e-020,
504,1.27078e-021,3.51988e-020,
505,1.2971e-021,3.67454e-020,
506,1.32487e-021,3.84219e-020,
507,1.35142e-021,4.00663e-020,
508,1.37421e-021,4.15055e-020,
509,1.39132e-021,4.25886e-020,
510,1.40133e-021,4.31985e-020,
511,1.40332e-021,4.3265e-020,
512,1.39732e-021,4.27941e-020,
513,1.38391e-021,4.18497e-020,
514,1.36429e-021,4.05429e-020,
515,1.34045e-021,3.90278e-020,
516,1.31457e-021,3.74569e-020,
517,1.28916e-021,3.598e-020,
518,1.26676e-021,3.47315e-020,
519,1.24942e-021,3.38035e-020,
520,1.23887e-021,3.32653e-020,
521,1.23621e-021,3.31551e-020,
522,1.24151e-021,3.34687e-020,
523,1.25434e-021,3.41854e-020,
524,1.27321e-021,3.52409e-020,
525,1.29629e-021,3.6555e-020,
526,1.32115e-021,3.80104e-020,
527,1.34544e-021,3.94808e-020,
528,1.36679e-021,4.08216e-020,
529,1.38326e-021,4.18964e-020,
530,1.39335e-021,4.25839e-020,
531,1.39634e-021,4.28166e-020,
532,1.39197e-021,4.25647e-020,
533,1.38054e-021,4.18508e-020,
534,1.36307e-021,4.07543e-020,
535,1.34115e-021,3.93924e-020,
536,1.31667e-021,3.7903e-020,
537,1.2919e-021,3.6434e-020,
538,1.26902e-021,3.51176e-020,
539,1.25011e-021,3.40678e-020,
540,1.23687e-021,3.33625e-020,
541,1.23063e-021,3.30524e-020,
542,1.23208e-021,3.31536e-020,
543,1.24113e-021,3.36535e-020,
544,1.25693e-021,3.45085e-020,
545,1.27803e-021,3.56586e-020,
546,1.3022e-021,3.70029e-020,
547,1.32706e-021,3.84295e-020,
548,1.35023e-021,3.98065e-020,
549,1.3695e-021,4.09963e-020,
550,1.38316e-021,4.18774e-020,
551,1.39002e-021,4.23537e-020,
552,1.38951e-021,4.23685e-020,
553,1.38166e-021,4.1917e-020,
554,1.36721e-021,4.1048e-020,
555,1.34744e-021,3.9853e-020,
556,1.32401e-021,3.84526e-020,
557,1.29908e-021,3.69917e-020,
558,1.2747e-021,3.55992e-020,
559,1.25315e-021,3.43989e-020,
560,1.23643e-021,3.34891e-020,
561,1.22612e-021,3.29372e-020,
562,1.22328e-021,3.27844e-020,
563,1.22812e-021,3.30374e-020,
564,1.24031e-021,3.36826e-020,
565,1.25853e-021,3.4666e-020,
566,1.28105e-021,3.591e-020,
567,1.30573e-021,3.7311e-020,
568,1.33031e-021,3.87474e-020,
569,1.35252e-021,4.00809e-020,
570,1.37037e-021,4.11774e-020,
571,1.38235e-021,4.19269e-020,
572,1.38737e-021,4.22445e-020,
573,1.385e-021,4.2097e-020,
574,1.37542e-021,4.15002e-020,
575,1.35945e-021,4.05196e-020,
576,1.33851e-021,3.92636e-020,
577,1.31443e-021,3.78593e-020,
578,1.2894e-021,3.64418e-020,
579,1.26588e-021,3.51473e-020,
580,1.24607e-021,3.40802e-020,
581,1.23206e-021,3.33305e-020,
582,1.22523e-021,3.29552e-020,
583,1.22618e-021,3.298e-020,
584,1.23477e-021,3.34087e-020,
585,1.24983e-021,3.42026e-020,
586,1.26988e-021,3.53025e-020,
587,1.29287e-021,3.66103e-020,
588,1.31666e-021,3.80089e-020,
589,1.33903e-021,3.93632e-020,
590,1.358e-021,4.05352e-020,
591,1.37184e-021,4.14025e-020,
592,1.37935e-021,4.18729e-020,
593,1.37994e-021,4.19021e-020,
594,1.37338e-021,4.14831e-020,
595,1.36032e-021,4.06704e-020,
596,1.34188e-021,3.95516e-020,
597,1.31973e-021,3.82433e-020,
598,1.29585e-021,3.68697e-020,
599,1.2726e-021,3.55656e-020,
600,1.25211e-021,3.44399e-020,
601,1.2364e-021,3.35921e-020,
602,1.22695e-021,3.30854e-020,
603,1.22456e-021,3.29544e-020,
604,1.22946e-021,3.32109e-020,
605,1.24108e-021,3.38309e-020,
606,1.25818e-021,3.47641e-020,
607,1.2791e-021,3.5936e-020,
608,1.3018e-021,3.72458e-020,
609,1.3241e-021,3.85701e-020,
610,1.34403e-021,3.9783e-020,
611,1.35977e-021,4.07588e-020,
612,1.36997e-021,4.13957e-020,
613,1.37382e-021,4.163e-020,
614,1.37099e-021,4.14379e-020,
615,1.3618e-021,4.08485e-020,
616,1.347e-021,3.99263e-020,
617,1.32795e-021,3.87729e-020,
618,1.30636e-021,3.75046e-020,
619,1.28406e-021,3.62368e-020,
620,1.26321e-021,3.50865e-020,
621,1.24568e-021,3.41446e-020,
622,1.2332e-021,3.34852e-020,
623,1.22688e-021,3.31551e-020,
624,1.22728e-021,3.31766e-020,
625,1.23436e-021,3.35486e-020,
626,1.24735e-021,3.42411e-020,
627,1.26492e-021,3.51991e-020,
628,1.28547e-021,3.63509e-020,
629,1.30696e-021,3.75941e-020,
630,1.32739e-021,3.88141e-020,
631,1.34495e-021,3.98937e-020,
632,1.35812e-021,4.07212e-020,
633,1.3657e-021,4.12058e-020,
634,1.36718e-021,4.12989e-020,
635,1.3624e-021,4.09895e-020,
636,1.35181e-021,4.03157e-020,
637,1.3362e-021,3.93497e-020,
638,1.31701e-021,3.81959e-020,
639,1.29593e-021,3.69679e-020,
640,1.27491e-021,3.57798e-020,
641,1.25601e-021,3.47374e-020,
642,1.24103e-021,3.39267e-020,
643,1.2314e-021,3.34085e-020,
644,1.22796e-021,3.32203e-020,
645,1.23091e-021,3.33729e-020,
646,1.23998e-021,3.38579e-020,
647,1.25408e-021,3.46325e-020,
648,1.2718e-021,3.56327e-020,
649,1.29146e-021,3.67762e-020,
650,1.3111e-021,3.79514e-020,
651,1.32905e-021,3.90514e-020,
652,1.34366e-021,3.99609e-020,
653,1.35374e-021,4.05901e-020,
654,1.35833e-021,4.08678e-020,
655,1.35706e-021,4.07673e-020,
656,1.35004e-021,4.03049e-020,
657,1.33779e-021,3.95313e-020,
658,1.32148e-021,3.85358e-020,
659,1.30257e-021,3.74209e-020,
660,1.28281e-021,3.62943e-020,
661,1.26419e-021,3.52623e-020,
662,1.24858e-021,3.44151e-020,
663,1.23747e-021,3.38177e-020,
664,1.23196e-021,3.35158e-020,
665,1.23268e-021,3.35409e-020,
666,1.23926e-021,3.38822e-020,
667,1.251e-021,3.45146e-020,
668,1.2667e-021,3.53872e-020,
669,1.28474e-021,3.64209e-020,
670,1.3034e-021,3.75201e-020,
671,1.32103e-021,3.85813e-020,
672,1.33598e-021,3.94988e-020,
673,1.34698e-021,4.01799e-020,
674,1.35304e-021,4.05517e-020,
675,1.35371e-021,4.05827e-020,
676,1.34888e-021,4.02693e-020,
677,1.33903e-021,3.96543e-020,
678,1.32495e-021,3.87992e-020,
679,1.30787e-021,3.7793e-020,
680,1.28926e-021,3.67304e-020,
681,1.27086e-021,3.57091e-020,
682,1.25438e-021,3.48175e-020,
683,1.24145e-021,3.41297e-020,
684,1.23339e-021,3.36999e-020,
685,1.23103e-021,3.35619e-020,
686,1.23467e-021,3.37291e-020,
687,1.24395e-021,3.41904e-020,
688,1.25787e-021,3.49116e-020,
689,1.27507e-021,3.58379e-020,
690,1.29387e-021,3.68939e-020,
691,1.31244e-021,3.79821e-020,
692,1.32911e-021,3.89993e-020,
693,1.34246e-021,3.9845e-020,
694,1.3513e-021,4.04282e-020,
695,1.35498e-021,4.06889e-020,
696,1.35314e-021,4.05942e-020,
697,1.34598e-021,4.01577e-020,
698,1.33408e-021,3.94253e-020,
699,1.31844e-021,3.84745e-020,
700,1.30038e-021,3.7402e-020,
701,1.28158e-021,3.63157e-020,
702,1.26361e-021,3.53073e-020,
703,1.24817e-021,3.44665e-020,
704,1.23678e-021,3.3861e-020,
705,1.23048e-021,3.35336e-020,
706,1.23004e-021,3.35138e-020,
707,1.23546e-021,3.37998e-020,
708,1.24617e-021,3.43676e-020,
709,1.26114e-021,3.51759e-020,
710,1.27894e-021,3.61599e-020,
711,1.29782e-021,3.72324e-020,
712,1.31605e-021,3.82995e-020,
713,1.33192e-021,3.92569e-020,
714,1.34398e-021,4.00047e-020,
715,1.35125e-021,4.04697e-020,
716,1.35315e-021,4.06006e-020,
717,1.34952e-021,4.03828e-020,
718,1.34069e-021,3.98409e-020,
719,1.32744e-021,3.90349e-020,
720,1.31082e-021,3.80447e-020,
721,1.29238e-021,3.69743e-020,
722,1.27374e-021,3.59211e-020,
723,1.2567e-021,3.49821e-020,
724,1.24288e-021,3.42334e-020,
725,1.23363e-021,3.37352e-020,
726,1.22981e-021,3.35244e-020,
727,1.23162e-021,3.36114e-020,
728,1.23901e-021,3.39978e-020,
729,1.25101e-021,3.46418e-020,
730,1.26654e-021,3.54965e-020,
731,1.2841e-021,3.64899e-020,
732,1.30205e-021,3.75337e-020,
733,1.31876e-021,3.85285e-020,
734,1.33268e-021,3.9375e-020,
735,1.34263e-021,3.99881e-020,
736,1.34776e-021,4.03054e-020,
