0,5.2104e-023nan,
96,1.17972e-021,2.30945e-020,
97,1.41088e-021,2.95665e-020,
98,1.72048e-021,4.22029e-020,
99,2.04889e-021,6.21335e-020,
100,2.36228e-021,8.96286e-020,
101,2.63642e-021,1.22738e-019,
102,2.8555e-021,1.56798e-019,
103,3.01051e-021,1.85343e-019,
104,3.09596e-021,2.0199e-019,
105,3.10921e-021,2.02793e-019,
106,3.04968e-021,1.87693e-019,
107,2.9188e-021,1.60493e-019,
108,2.72075e-021,1.27427e-019,
109,2.4625e-021,9.48202e-020,
110,2.15732e-021,6.72539e-020,
111,1.83059e-021,4.67598e-020,
112,1.52353e-021,3.32945e-020,
113,1.28328e-021,2.57747e-020,
114,1.16395e-021,2.30099e-020,
115,1.19923e-021,2.47276e-020,
116,1.37353e-021,3.13193e-020,
117,1.64424e-021,4.34526e-020,
118,1.95346e-021,6.15689e-020,
119,2.2497e-021,8.52976e-020,
120,2.50658e-021,1.12826e-019,
121,2.71258e-021,1.40708e-019,
122,2.86132e-021,1.64386e-019,
123,2.94891e-021,1.79334e-019,
124,2.97316e-021,1.82455e-019,
125,2.93315e-021,1.73135e-019,
126,2.82923e-021,1.53465e-019,
127,2.66316e-021,1.27502e-019,
128,2.43918e-021,9.99616e-020,
129,2.16535e-021,7.47893e-020,
130,1.85938e-021,5.43743e-020,
131,1.55777e-021,3.94287e-020,
132,1.31587e-021,2.9739e-020,
133,1.1855e-021,2.48371e-020,
134,1.19465e-021,2.42918e-020,
135,1.33443e-021,2.81548e-020,
136,1.5673e-021,3.69872e-020,
137,1.84586e-021,5.16103e-020,
138,2.12656e-021,7.23138e-020,
139,2.37998e-021,9.79541e-020,
140,2.58904e-021,1.25457e-019,
141,2.74439e-021,1.50163e-019,
142,2.84111e-021,1.67066e-019,
143,2.87667e-021,1.7244e-019,
144,2.85056e-021,1.65214e-019,
145,2.76386e-021,1.4732e-019,
146,2.61956e-021,1.2293e-019,
147,2.42261e-021,9.69066e-020,
148,2.18091e-021,7.32617e-020,
149,1.90798e-021,5.42741e-020,
150,1.62736e-021,4.0479e-020,
151,1.37745e-021,3.13706e-020,
152,1.20888e-021,2.62144e-020,
153,1.16529e-021,2.45938e-020,
154,1.25753e-021,2.66208e-020,
155,1.4534e-021,3.27755e-020,
156,1.70119e-021,4.37217e-020,
157,1.96074e-021,5.99193e-020,
158,2.20732e-021,8.09987e-020,
159,2.42245e-021,1.05111e-019,
160,2.59293e-021,1.2878e-019,
161,2.71084e-021,1.47619e-019,
162,2.77158e-021,1.57673e-019,
163,2.77268e-021,1.5672e-019,
164,2.7137e-021,1.45093e-019,
165,2.5963e-021,1.25509e-019,
166,2.42428e-021,1.02057e-019,
167,2.20516e-021,7.88744e-020,
168,1.95142e-021,5.8952e-020,
169,1.68573e-021,4.37467e-020,
170,1.44238e-021,3.3419e-020,
171,1.25961e-021,2.74758e-020,
172,1.17538e-021,2.524e-020,
173,1.21559e-021,2.64401e-020,
174,1.35822e-021,3.10791e-020,
175,1.56919e-021,3.95191e-020,
176,1.80871e-021,5.21857e-020,
177,2.04459e-021,6.91419e-020,
178,2.2576e-021,8.9504e-020,
179,2.43492e-021,1.11053e-019,
180,2.5675e-021,1.30383e-019,
181,2.64947e-021,1.43748e-019,
182,2.67732e-021,1.48236e-019,
183,2.64955e-021,1.42796e-019,
184,2.56621e-021,1.2861e-019,
185,2.42948e-021,1.08677e-019,
186,2.2442e-021,8.67935e-020,
187,2.01908e-021,6.63418e-020,
188,1.76991e-021,4.95336e-020,
189,1.52136e-021,3.72048e-020,
190,1.30775e-021,2.91763e-020,
191,1.17286e-021,2.48421e-020,
192,1.15512e-021,2.38321e-020,
193,1.25572e-021,2.60978e-020,
194,1.43973e-021,3.18931e-020,
195,1.66403e-021,4.17373e-020,
196,1.89469e-021,5.59821e-020,
197,2.11037e-021,7.42249e-020,
198,2.29729e-021,9.48668e-020,
199,2.44506e-021,1.15037e-019,
200,2.54606e-021,1.31159e-019,
201,2.5949e-021,1.3992e-019,
202,2.58889e-021,1.39405e-019,
203,2.52748e-021,1.29724e-019,
204,2.41297e-021,1.12994e-019,
205,2.25071e-021,9.25799e-020,
206,2.04998e-021,7.2002e-020,
207,1.82465e-021,5.39701e-020,
208,1.59461e-021,3.99342e-020,
209,1.38697e-021,3.02115e-020,
210,1.23441e-021,2.44469e-020,
211,1.16555e-021,2.21396e-020,
212,1.19368e-021,2.29719e-020,
213,1.31543e-021,2.70422e-020,
214,1.50689e-021,3.47811e-020,
215,1.72952e-021,4.66761e-020,
216,1.95104e-021,6.27331e-020,
217,2.15088e-021,8.19523e-020,
218,2.31567e-021,1.02055e-019,
219,2.43659e-021,1.19743e-019,
220,2.50802e-021,1.31534e-019,
221,2.52669e-021,1.34885e-019,
222,2.49137e-021,1.29056e-019,
223,2.40293e-021,1.15382e-019,
224,2.26453e-021,9.67732e-020,
225,2.08225e-021,7.671e-020,
226,1.86651e-021,5.8199e-020,
227,1.63449e-021,4.31191e-020,
228,1.41248e-021,3.21215e-020,
229,1.23605e-021,2.5035e-020,
230,1.14081e-021,2.14526e-020,
231,1.14079e-021,2.10285e-020,
232,1.23155e-021,2.3665e-020,
233,1.3935e-021,2.96721e-020,
234,1.59498e-021,3.95672e-020,
235,1.80629e-021,5.36059e-020,
236,2.00602e-021,7.12077e-020,
237,2.17911e-021,9.05735e-020,
238,2.31488e-021,1.08791e-019,
239,2.40574e-021,1.2244e-019,
240,2.4473e-021,1.28662e-019,
241,2.43735e-021,1.26104e-019,
242,2.37591e-021,1.15401e-019,
243,2.26514e-021,9.89285e-020,
244,2.10999e-021,7.99715e-020,
245,1.91854e-021,6.16414e-020,
246,1.70354e-021,4.61202e-020,
247,1.48559e-021,3.43928e-020,
248,1.29703e-021,2.6489e-020,
249,1.17085e-021,2.21078e-020,
250,1.12257e-021,2.08004e-020,
251,1.16224e-021,2.23381e-020,
252,1.28405e-021,2.68788e-020,
253,1.46104e-021,3.47808e-020,
254,1.66132e-021,4.62681e-020,
255,1.85961e-021,6.10361e-020,
256,2.03816e-021,7.78578e-020,
257,2.1853e-021,9.45603e-020,
258,2.29259e-021,1.08342e-019,
259,2.35455e-021,1.16572e-019,
260,2.36754e-021,1.17561e-019,
261,2.33083e-021,1.11191e-019,
262,2.24615e-021,9.88817e-020,
263,2.11859e-021,8.31188e-020,
264,1.95695e-021,6.66591e-020,
265,1.77319e-021,5.17524e-020,
266,1.5828e-021,3.97536e-020,
267,1.40546e-021,3.11292e-020,
268,1.2649e-021,2.57506e-020,
269,1.18643e-021,2.32762e-020,
270,1.18687e-021,2.34883e-020,
271,1.26336e-021,2.64319e-020,
272,1.39676e-021,3.23352e-020,
273,1.56273e-021,4.13975e-020,
274,1.73885e-021,5.34746e-020,
275,1.90705e-021,6.77371e-020,
276,2.05334e-021,8.25222e-020,
277,2.16766e-021,9.55542e-020,
278,2.24317e-021,1.045e-019,
279,2.27568e-021,1.07642e-019,
280,2.26338e-021,1.04425e-019,
281,2.20664e-021,9.56095e-020,
282,2.1085e-021,8.30161e-020,
283,1.97453e-021,6.89145e-020,
284,1.81341e-021,5.54147e-020,
285,1.63735e-021,4.39861e-020,
286,1.46449e-021,3.5316e-020,
287,1.31982e-021,2.95087e-020,
288,1.22433e-021,2.63627e-020,
289,1.18939e-021,2.56632e-020,
290,1.2177e-021,2.72961e-020,
291,1.30187e-021,3.11986e-020,
292,1.42691e-021,3.72937e-020,
293,1.57554e-021,4.54739e-020,
294,1.72846e-021,5.54343e-020,
295,1.86926e-021,6.65017e-020,
296,1.98729e-021,7.75479e-020,
297,2.07616e-021,8.70638e-020,
298,2.13177e-021,9.34563e-020,
299,2.15164e-021,9.5529e-020,
300,2.13445e-021,9.28188e-020,
301,2.08065e-021,8.58017e-020,
302,1.9926e-021,7.57134e-020,
303,1.87548e-021,6.42656e-020,
304,1.73774e-021,5.31243e-020,
305,1.59204e-021,4.355e-020,
306,1.4545e-021,3.62453e-020,
307,1.34239e-021,3.14132e-020,
308,1.27177e-021,2.8968e-020,
309,1.25345e-021,2.8784e-020,
310,1.28899e-021,3.08082e-020,
311,1.37088e-021,3.50578e-020,
312,1.4841e-021,4.14559e-020,
313,1.61111e-021,4.96389e-020,
314,1.73721e-021,5.89057e-020,
315,1.85117e-021,6.82406e-020,
316,1.94477e-021,7.64737e-020,
317,2.01215e-021,8.25159e-020,
318,2.04938e-021,8.55772e-020,
319,2.05445e-021,8.5326e-020,
320,2.02708e-021,8.19118e-020,
321,1.96889e-021,7.59115e-020,
322,1.88324e-021,6.81533e-020,
323,1.77579e-021,5.95698e-020,
324,1.65522e-021,5.10646e-020,
325,1.53313e-021,4.34412e-020,
326,1.42255e-021,3.73078e-020,
327,1.33642e-021,3.29965e-020,
328,1.28658e-021,3.06433e-020,
329,1.2799e-021,3.02584e-020,
330,1.31571e-021,3.18184e-020,
331,1.38698e-021,3.52751e-020,
332,1.48375e-021,4.0532e-020,
333,1.59456e-021,4.73568e-020,
334,1.7072e-021,5.52685e-020,
335,1.81038e-021,6.3479e-020,
336,1.89501e-021,7.09779e-020,
337,1.95409e-021,7.66804e-020,
338,1.98344e-021,7.96703e-020,
339,1.9824e-021,7.94435e-020,
340,1.95297e-021,7.60781e-020,
341,1.89742e-021,7.01912e-020,
342,1.81872e-021,6.27428e-020,
343,1.72228e-021,5.47955e-020,
344,1.61615e-021,4.73058e-020,
345,1.50999e-021,4.09421e-020,
346,1.416e-021,3.60843e-020,
347,1.34668e-021,3.28624e-020,
348,1.31141e-021,3.1316e-020,
349,1.31384e-021,3.14345e-020,
350,1.35269e-021,3.32059e-020,
351,1.42139e-021,3.66146e-020,
352,1.50963e-021,4.15832e-020,
353,1.60673e-021,4.79034e-020,
354,1.70264e-021,5.51454e-020,
355,1.78863e-021,6.26232e-020,
356,1.8575e-021,6.93989e-020,
357,1.9037e-021,7.44169e-020,
358,1.92393e-021,7.68146e-020,
359,1.91668e-021,7.61453e-020,
360,1.88258e-021,7.25367e-020,
361,1.82447e-021,6.66507e-020,
362,1.74721e-021,5.95041e-020,
363,1.65652e-021,5.21643e-020,
364,1.55905e-021,4.54877e-020,
365,1.46407e-021,4.00044e-020,
366,1.38397e-021,3.59714e-020,
367,1.3305e-021,3.34857e-020,
368,1.30991e-021,3.25552e-020,
369,1.32315e-021,3.31367e-020,
370,1.36709e-021,3.51713e-020,
371,1.43462e-021,3.8576e-020,
372,1.51614e-021,4.32038e-020,
373,1.60197e-021,4.88043e-020,
374,1.68376e-021,5.49451e-020,
375,1.75483e-021,6.1018e-020,
376,1.80983e-021,6.62887e-020,
377,1.84491e-021,7.00056e-020,
378,1.85773e-021,7.15588e-020,
379,1.84747e-021,7.06383e-020,
380,1.81497e-021,6.73463e-020,
381,1.7628e-021,6.21839e-020,
382,1.69496e-021,5.59213e-020,
383,1.6165e-021,4.94387e-020,
384,1.53398e-021,4.35263e-020,
385,1.45589e-021,3.87424e-020,
386,1.39246e-021,3.5414e-020,
387,1.35232e-021,3.364e-020,
388,1.34e-021,3.33988e-020,
389,1.35554e-021,3.46127e-020,
390,1.39549e-021,3.71677e-020,
391,1.45354e-021,4.08969e-020,
392,1.5215e-021,4.55206e-020,
393,1.59152e-021,5.06247e-020,
394,1.65711e-021,5.56727e-020,
395,1.71304e-021,6.00625e-020,
396,1.7549e-021,6.32263e-020,
397,1.77927e-021,6.47539e-020,
398,1.78432e-021,6.4485e-020,
399,1.77006e-021,6.25209e-020,
400,1.73833e-021,5.91873e-020,
401,1.69222e-021,5.49666e-020,
402,1.6354e-021,5.04062e-020,
403,1.57198e-021,4.60044e-020,
404,1.50747e-021,4.21673e-020,
405,1.44822e-021,3.91671e-020,
406,1.40046e-021,3.71563e-020,
407,1.36986e-021,3.61946e-020,
408,1.36045e-021,3.63235e-020,
409,1.37182e-021,3.74821e-020,
410,1.40105e-021,3.95194e-020,
411,1.44476e-021,4.22291e-020,
412,1.49873e-021,4.5407e-020,
413,1.55621e-021,4.87954e-020,
414,1.61078e-021,5.20782e-020,
415,1.65802e-021,5.49395e-020,
416,1.69498e-021,5.71112e-020,
417,1.71934e-021,5.83953e-020,
418,1.72934e-021,5.86783e-020,
419,1.72422e-021,5.79499e-020,
420,1.70465e-021,5.63138e-020,
421,1.67244e-021,5.39685e-020,
422,1.63036e-021,5.11765e-020,
423,1.58183e-021,4.82352e-020,
424,1.53049e-021,4.54244e-020,
425,1.48075e-021,4.29836e-020,
426,1.43924e-021,4.10702e-020,
427,1.4121e-021,3.97918e-020,
428,1.40065e-021,3.91825e-020,
429,1.40408e-021,3.92508e-020,
430,1.42003e-021,3.99749e-020,
431,1.44552e-021,4.12953e-020,
432,1.4775e-021,4.31161e-020,
433,1.51286e-021,4.52889e-020,
434,1.54879e-021,4.76249e-020,
435,1.58279e-021,4.98885e-020,
436,1.61254e-021,5.18172e-020,
437,1.63607e-021,5.31804e-020,
438,1.65178e-021,5.38361e-020,
439,1.65819e-021,5.37476e-020,
440,1.65433e-021,5.29983e-020,
441,1.6399e-021,5.17548e-020,
442,1.61568e-021,5.02125e-020,
443,1.58361e-021,4.85552e-020,
444,1.5463e-021,4.69081e-020,
445,1.50717e-021,4.53469e-020,
446,1.47037e-021,4.3901e-020,
447,1.44036e-021,4.26062e-020,
448,1.42e-021,4.15242e-020,
449,1.41015e-021,4.07363e-020,
450,1.411e-021,4.03456e-020,
451,1.42151e-021,4.04498e-020,
452,1.43923e-021,4.10972e-020,
453,1.46117e-021,4.22577e-020,
454,1.48511e-021,4.38213e-020,
455,1.50961e-021,4.56019e-020,
456,1.5337e-021,4.73844e-020,
457,1.55555e-021,4.89401e-020,
458,1.57242e-021,5.00742e-020,
459,1.58194e-021,5.06649e-020,
460,1.58242e-021,5.06417e-020,
461,1.57349e-021,5.00217e-020,
462,1.55583e-021,4.88863e-020,
463,1.53088e-021,4.73469e-020,
464,1.50134e-021,4.55652e-020,
465,1.47023e-021,4.37039e-020,
466,1.44087e-021,4.19358e-020,
467,1.41703e-021,4.0434e-020,
468,1.40123e-021,3.93664e-020,
469,1.39329e-021,3.88359e-020,
470,1.39401e-021,3.88774e-020,
471,1.40484e-021,3.94798e-020,
472,1.42536e-021,4.05841e-020,
473,1.4529e-021,4.21081e-020,
474,1.4831e-021,4.39264e-020,
475,1.51197e-021,4.58718e-020,
476,1.53675e-021,4.77553e-020,
477,1.55562e-021,4.93706e-020,
478,1.56752e-021,5.05216e-020,
479,1.57225e-021,5.10665e-020,
480,1.57004e-021,5.09408e-020,
481,1.56106e-021,5.01475e-020,
482,1.54561e-021,4.87887e-020,
483,1.52403e-021,4.70151e-020,
484,1.49759e-021,4.50372e-020,
485,1.46835e-021,4.30687e-020,
486,1.43933e-021,4.13038e-020,
487,1.41429e-021,3.9901e-020,
488,1.39657e-021,3.89756e-020,
489,1.38805e-021,3.86104e-020,
490,1.38867e-021,3.88237e-020,
491,1.39724e-021,3.95697e-020,
492,1.41267e-021,4.07611e-020,
493,1.43355e-021,4.2256e-020,
494,1.45872e-021,4.38968e-020,
495,1.48674e-021,4.55361e-020,
496,1.51448e-021,4.70458e-020,
497,1.53773e-021,4.83018e-020,
498,1.55349e-021,4.92074e-020,
499,1.56008e-021,4.96801e-020,
500,1.55699e-021,4.96571e-020,
501,1.54487e-021,4.91221e-020,
502,1.52515e-021,4.80898e-020,
503,1.50032e-021,4.66508e-020,
504,1.47323e-021,4.49522e-020,
505,1.44691e-021,4.32162e-020,
506,1.4235e-021,4.16341e-020,
507,1.4051e-021,4.03738e-020,
508,1.39318e-021,3.95344e-020,
509,1.38888e-021,3.91772e-020,
510,1.39205e-021,3.93067e-020,
511,1.40187e-021,3.99047e-020,
512,1.41686e-021,4.09062e-020,
513,1.43539e-021,4.2203e-020,
514,1.45614e-021,4.3663e-020,
515,1.47746e-021,4.51107e-020,
516,1.49789e-021,4.63952e-020,
517,1.5153e-021,4.73851e-020,
518,1.52774e-021,4.7997e-020,
519,1.53384e-021,4.81894e-020,
520,1.53293e-021,4.79596e-020,
521,1.52508e-021,4.73377e-020,
522,1.51074e-021,4.63741e-020,
523,1.4911e-021,4.51579e-020,
524,1.46787e-021,4.37932e-020,
525,1.44318e-021,4.23994e-020,
526,1.41928e-021,4.10907e-020,
527,1.39827e-021,3.99642e-020,
528,1.38206e-021,3.91047e-020,
529,1.37221e-021,3.85808e-020,
530,1.36946e-021,3.84293e-020,
531,1.37397e-021,3.86621e-020,
532,1.38523e-021,3.92642e-020,
533,1.40199e-021,4.01876e-020,
534,1.42233e-021,4.1363e-020,
535,1.44382e-021,4.26871e-020,
536,1.46454e-021,4.4029e-020,
537,1.48379e-021,4.52201e-020,
538,1.5011e-021,4.61684e-020,
539,1.51358e-021,4.68329e-020,
540,1.51838e-021,4.71594e-020,
541,1.51459e-021,4.71138e-020,
542,1.50258e-021,4.66735e-020,
543,1.48416e-021,4.58467e-020,
544,1.46202e-021,4.46814e-020,
545,1.4386e-021,4.32724e-020,
546,1.4151e-021,4.17666e-020,
547,1.39242e-021,4.03177e-020,
548,1.3721e-021,3.90629e-020,
549,1.3559e-021,3.81161e-020,
550,1.34557e-021,3.75554e-020,
551,1.34271e-021,3.74266e-020,
552,1.34829e-021,3.77338e-020,
553,1.3625e-021,3.84636e-020,
554,1.38405e-021,3.95672e-020,
555,1.41066e-021,4.09626e-020,
556,1.4395e-021,4.25338e-020,
557,1.46777e-021,4.41469e-020,
558,1.49265e-021,4.56503e-020,
559,1.51173e-021,4.68961e-020,
560,1.52323e-021,4.77625e-020,
561,1.5261e-021,4.81501e-020,
562,1.51994e-021,4.79949e-020,
563,1.50531e-021,4.72983e-020,
564,1.48322e-021,4.61174e-020,
565,1.45522e-021,4.45536e-020,
566,1.42367e-021,4.27564e-020,
567,1.39178e-021,4.08979e-020,
568,1.36298e-021,3.91494e-020,
569,1.34066e-021,3.76751e-020,
570,1.32693e-021,3.66019e-020,
571,1.3224e-021,3.60281e-020,
572,1.32652e-021,3.60056e-020,
573,1.3385e-021,3.65471e-020,
574,1.35729e-021,3.76185e-020,
575,1.38137e-021,3.91358e-020,
576,1.40891e-021,4.09612e-020,
577,1.43781e-021,4.29158e-020,
578,1.46568e-021,4.48014e-020,
579,1.48974e-021,4.64237e-020,
580,1.50714e-021,4.75975e-020,
581,1.51595e-021,4.82028e-020,
582,1.51507e-021,4.81757e-020,
583,1.50454e-021,4.75279e-020,
584,1.4856e-021,4.63444e-020,
585,1.46013e-021,4.47597e-020,
586,1.43072e-021,4.29481e-020,
587,1.40021e-021,4.10971e-020,
588,1.37129e-021,3.93778e-020,
589,1.34642e-021,3.79401e-020,
590,1.32755e-021,3.68841e-020,
591,1.31657e-021,3.62826e-020,
592,1.31463e-021,3.61655e-020,
593,1.32212e-021,3.65397e-020,
594,1.3382e-021,3.73809e-020,
595,1.36089e-021,3.86261e-020,
596,1.3876e-021,4.01751e-020,
597,1.41542e-021,4.18817e-020,
598,1.44185e-021,4.35807e-020,
599,1.46454e-021,4.50837e-020,
600,1.48178e-021,4.62298e-020,
601,1.49182e-021,4.68753e-020,
602,1.49382e-021,4.69544e-020,
603,1.48724e-021,4.64545e-020,
604,1.47251e-021,4.5438e-020,
605,1.45056e-021,4.40099e-020,
606,1.42354e-021,4.23337e-020,
607,1.39395e-021,4.05799e-020,
608,1.36485e-021,3.8932e-020,
609,1.33911e-021,3.75467e-020,
610,1.31911e-021,3.65425e-020,
611,1.30656e-021,3.59847e-020,
612,1.30244e-021,3.58955e-020,
613,1.30703e-021,3.62582e-020,
614,1.31983e-021,3.70286e-020,
615,1.33959e-021,3.8142e-020,
616,1.36443e-021,3.95228e-020,
617,1.39194e-021,4.10755e-020,
618,1.41922e-021,4.26727e-020,
619,1.44377e-021,4.41812e-020,
620,1.46343e-021,4.54464e-020,
621,1.47682e-021,4.63388e-020,
622,1.4828e-021,4.67417e-020,
623,1.48111e-021,4.66063e-020,
624,1.47178e-021,4.59361e-020,
625,1.45558e-021,4.48031e-020,
626,1.43393e-021,4.33345e-020,
627,1.40873e-021,4.16881e-020,
628,1.38256e-021,4.00516e-020,
629,1.35779e-021,3.8581e-020,
630,1.33687e-021,3.74165e-020,
631,1.32174e-021,3.66529e-020,
632,1.31371e-021,3.63393e-020,
633,1.31348e-021,3.64886e-020,
634,1.32093e-021,3.70618e-020,
635,1.33545e-021,3.80004e-020,
636,1.35564e-021,3.92173e-020,
637,1.37933e-021,4.06015e-020,
638,1.40409e-021,4.2045e-020,
639,1.4272e-021,4.34107e-020,
640,1.44648e-021,4.45763e-020,
641,1.46024e-021,4.54259e-020,
642,1.46734e-021,4.58706e-020,
643,1.46737e-021,4.58645e-020,
644,1.46015e-021,4.53883e-020,
645,1.44624e-021,4.44868e-020,
646,1.42676e-021,4.32485e-020,
647,1.40332e-021,4.17918e-020,
648,1.37807e-021,4.02652e-020,
649,1.3533e-021,3.88148e-020,
650,1.33113e-021,3.75753e-020,
651,1.31335e-021,3.66489e-020,
652,1.30158e-021,3.61045e-020,
653,1.29714e-021,3.59606e-020,
654,1.30098e-021,3.62121e-020,
655,1.31294e-021,3.68204e-020,
656,1.33173e-021,3.77382e-020,
657,1.35515e-021,3.89068e-020,
658,1.38065e-021,4.02531e-020,
659,1.40575e-021,4.16871e-020,
660,1.42837e-021,4.31002e-020,
661,1.44677e-021,4.43591e-020,
662,1.45973e-021,4.53367e-020,
663,1.46618e-021,4.59111e-020,
664,1.46537e-021,4.59952e-020,
665,1.45682e-021,4.55443e-020,
666,1.44086e-021,4.45854e-020,
667,1.41841e-021,4.32051e-020,
668,1.39126e-021,4.15528e-020,
669,1.36188e-021,3.97966e-020,
670,1.33348e-021,3.81167e-020,
671,1.30932e-021,3.66644e-020,
672,1.29231e-021,3.55669e-020,
673,1.28401e-021,3.49139e-020,
674,1.2849e-021,3.47627e-020,
675,1.29458e-021,3.51257e-020,
676,1.3123e-021,3.59909e-020,
677,1.33621e-021,3.72943e-020,
678,1.36398e-021,3.89368e-020,
679,1.39257e-021,4.0759e-020,
680,1.41922e-021,4.25733e-020,
681,1.44153e-021,4.41788e-020,
682,1.45782e-021,4.53977e-020,
683,1.46668e-021,4.6084e-020,
684,1.46724e-021,4.61547e-020,
685,1.45932e-021,4.56066e-020,
686,1.44345e-021,4.4514e-020,
687,1.4207e-021,4.29974e-020,
688,1.39299e-021,4.12253e-020,
689,1.36268e-021,3.93739e-020,
690,1.3327e-021,3.76169e-020,
691,1.30607e-021,3.61106e-020,
692,1.28536e-021,3.49742e-020,
693,1.27266e-021,3.4296e-020,
694,1.26916e-021,3.41177e-020,
695,1.27543e-021,3.44618e-020,
696,1.2907e-021,3.5304e-020,
697,1.31323e-021,3.65837e-020,
698,1.34061e-021,3.81967e-020,
699,1.37015e-021,3.9993e-020,
700,1.39908e-021,4.18006e-020,
701,1.42486e-021,4.34378e-020,
702,1.44512e-021,4.47308e-020,
703,1.4582e-021,4.5552e-020,
704,1.46299e-021,4.58285e-020,
705,1.45906e-021,4.55431e-020,
706,1.44685e-021,4.47444e-020,
707,1.42744e-021,4.35241e-020,
708,1.40255e-021,4.20068e-020,
709,1.37457e-021,4.03456e-020,
710,1.34604e-021,3.86993e-020,
711,1.3194e-021,3.7214e-020,
712,1.29704e-021,3.60212e-020,
713,1.281e-021,3.52116e-020,
714,1.27331e-021,3.48304e-020,
715,1.27552e-021,3.48989e-020,
716,1.28694e-021,3.54144e-020,
717,1.30509e-021,3.63375e-020,
718,1.32731e-021,3.75879e-020,
719,1.35135e-021,3.9059e-020,
720,1.37511e-021,4.06128e-020,
721,1.39668e-021,4.2092e-020,
722,1.41461e-021,4.33467e-020,
723,1.42729e-021,4.42177e-020,
724,1.43395e-021,4.46147e-020,
725,1.43384e-021,4.44835e-020,
726,1.42689e-021,4.38462e-020,
727,1.41374e-021,4.27965e-020,
728,1.39538e-021,4.14686e-020,
729,1.37348e-021,4.00282e-020,
730,1.35002e-021,3.86285e-020,
731,1.32748e-021,3.74064e-020,
732,1.30846e-021,3.64592e-020,
733,1.29523e-021,3.58551e-020,
734,1.28931e-021,3.56325e-020,
735,1.2912e-021,3.58032e-020,
736,1.30028e-021,3.63379e-020,
