0,5.21368e-023nan,
86,2.43065e-021,1.26984e-019,
87,2.45474e-021,1.29605e-019,
88,2.42285e-021,1.22873e-019,
89,2.3357e-021,1.08485e-019,
90,2.19595e-021,8.961e-020,
91,2.00913e-021,6.97946e-020,
92,1.78528e-021,5.18892e-020,
93,1.54118e-021,3.7517e-020,
94,1.30195e-021,2.71037e-020,
95,1.10054e-021,2.03134e-020,
96,9.72796e-022,1.66094e-020,
97,9.41048e-022,1.56109e-020,
98,1.00463e-021,1.71688e-020,
99,1.14519e-021,2.1439e-020,
100,1.33444e-021,2.88125e-020,
101,1.54364e-021,3.9647e-020,
102,1.74909e-021,5.38061e-020,
103,1.93361e-021,7.02475e-020,
104,2.08511e-021,8.68536e-020,
105,2.19587e-021,1.00816e-019,
106,2.26076e-021,1.09382e-019,
107,2.27676e-021,1.10729e-019,
108,2.24311e-021,1.04647e-019,
109,2.16069e-021,9.25352e-020,
110,2.03298e-021,7.69408e-020,
111,1.86645e-021,6.06944e-020,
112,1.67111e-021,4.60701e-020,
113,1.46215e-021,3.43919e-020,
114,1.26069e-021,2.60197e-020,
115,1.09435e-021,2.06865e-020,
116,9.9401e-022,1.79572e-020,
117,9.76506e-022,1.75473e-020,
118,1.03738e-021,1.93662e-020,
119,1.16026e-021,2.35652e-020,
120,1.32205e-021,3.04035e-020,
121,1.49924e-021,3.99898e-020,
122,1.67225e-021,5.19433e-020,
123,1.82691e-021,6.51888e-020,
124,1.95341e-021,7.79828e-020,
125,2.04483e-021,8.8232e-020,
126,2.09678e-021,9.40597e-020,
127,2.10685e-021,9.43757e-020,
128,2.07449e-021,8.92154e-020,
129,2.0011e-021,7.97081e-020,
130,1.89043e-021,6.7683e-020,
131,1.74927e-021,5.51262e-020,
132,1.58792e-021,4.36618e-020,
133,1.42017e-021,3.43028e-020,
134,1.26231e-021,2.74328e-020,
135,1.13298e-021,2.29845e-020,
136,1.05171e-021,2.07137e-020,
137,1.03317e-021,2.04363e-020,
138,1.07883e-021,2.21129e-020,
139,1.17655e-021,2.58063e-020,
140,1.30786e-021,3.16008e-020,
141,1.45399e-021,3.94285e-020,
142,1.59895e-021,4.8897e-020,
143,1.73005e-021,5.91408e-020,
144,1.83799e-021,6.88737e-020,
145,1.91629e-021,7.6617e-020,
146,1.96071e-021,8.10526e-020,
147,1.96912e-021,8.14166e-020,
148,1.94132e-021,7.77235e-020,
149,1.87906e-021,7.07486e-020,
150,1.78621e-021,6.17838e-020,
151,1.6687e-021,5.22461e-020,
152,1.53473e-021,4.33281e-020,
153,1.39526e-021,3.57957e-020,
154,1.26495e-021,2.99711e-020,
155,1.162e-021,2.58867e-020,
156,1.10167e-021,2.35208e-020,
157,1.08896e-021,2.28997e-020,
158,1.12177e-021,2.40269e-020,
159,1.19463e-021,2.69139e-020,
160,1.29769e-021,3.15908e-020,
161,1.41745e-021,3.79884e-020,
162,1.54041e-021,4.57905e-020,
163,1.65502e-021,5.4337e-020,
164,1.75226e-021,6.26311e-020,
165,1.82538e-021,6.94788e-020,
166,1.86975e-021,7.37708e-020,
167,1.88258e-021,7.47692e-020,
168,1.86333e-021,7.23479e-020,
169,1.81315e-021,6.69823e-020,
170,1.73564e-021,5.96357e-020,
171,1.6361e-021,5.1448e-020,
172,1.52223e-021,4.34983e-020,
173,1.40326e-021,3.65781e-020,
174,1.29013e-021,3.11367e-020,
175,1.19535e-021,2.73444e-020,
176,1.131e-021,2.51823e-020,
177,1.10597e-021,2.45739e-020,
178,1.12253e-021,2.54483e-020,
179,1.17664e-021,2.77693e-020,
180,1.25904e-021,3.14956e-020,
181,1.3582e-021,3.65258e-020,
182,1.46272e-021,4.26169e-020,
183,1.56254e-021,4.9306e-020,
184,1.64949e-021,5.59031e-020,
185,1.71724e-021,6.15602e-020,
186,1.76133e-021,6.54403e-020,
187,1.77891e-021,6.69118e-020,
188,1.76904e-021,6.57487e-020,
189,1.73231e-021,6.21674e-020,
190,1.67115e-021,5.67765e-020,
191,1.58992e-021,5.04015e-020,
192,1.49512e-021,4.38843e-020,
193,1.39523e-021,3.79239e-020,
194,1.30017e-021,3.29972e-020,
195,1.21993e-021,2.93639e-020,
196,1.16356e-021,2.71279e-020,
197,1.13762e-021,2.6292e-020,
198,1.14466e-021,2.68259e-020,
199,1.1823e-021,2.86646e-020,
200,1.24459e-021,3.17101e-020,
201,1.32315e-021,3.58114e-020,
202,1.40861e-021,4.07134e-020,
203,1.49215e-021,4.60271e-020,
204,1.56642e-021,5.1232e-020,
205,1.62578e-021,5.57352e-020,
206,1.66587e-021,5.89461e-020,
207,1.68404e-021,6.04163e-020,
208,1.67891e-021,5.99245e-020,
209,1.65086e-021,5.75428e-020,
210,1.60196e-021,5.36265e-020,
211,1.53585e-021,4.87197e-020,
212,1.4579e-021,4.34566e-020,
213,1.37445e-021,3.84099e-020,
214,1.29319e-021,3.40273e-020,
215,1.22298e-021,3.06015e-020,
216,1.17228e-021,2.82855e-020,
217,1.14717e-021,2.71504e-020,
218,1.14985e-021,2.72166e-020,
219,1.1787e-021,2.84678e-020,
220,1.22923e-021,3.08583e-020,
221,1.29505e-021,3.42767e-020,
222,1.36889e-021,3.85111e-020,
223,1.44348e-021,4.32287e-020,
224,1.51186e-021,4.79621e-020,
225,1.5683e-021,5.21612e-020,
226,1.60847e-021,5.52838e-020,
227,1.62967e-021,5.69071e-020,
228,1.63052e-021,5.68135e-020,
229,1.61107e-021,5.50477e-020,
230,1.57263e-021,5.18894e-020,
231,1.51811e-021,4.78033e-020,
232,1.45172e-021,4.33171e-020,
233,1.37937e-021,3.89416e-020,
234,1.30774e-021,3.50637e-020,
235,1.24409e-021,3.1962e-020,
236,1.19505e-021,2.97865e-020,
237,1.16576e-021,2.86001e-020,
238,1.15904e-021,2.84073e-020,
239,1.17526e-021,2.91924e-020,
240,1.21209e-021,3.09139e-020,
241,1.26496e-021,3.34928e-020,
242,1.32757e-021,3.67844e-020,
243,1.39297e-021,4.05533e-020,
244,1.4546e-021,4.44638e-020,
245,1.50723e-021,4.81102e-020,
246,1.5467e-021,5.10531e-020,
247,1.57021e-021,5.29085e-020,
248,1.57625e-021,5.3422e-020,
249,1.56459e-021,5.25341e-020,
250,1.53622e-021,5.03841e-020,
251,1.49354e-021,4.72838e-020,
252,1.44002e-021,4.36435e-020,
253,1.38007e-021,3.98837e-020,
254,1.31894e-021,3.63849e-020,
255,1.26236e-021,3.34294e-020,
256,1.21624e-021,3.11974e-020,
257,1.18615e-021,2.97919e-020,
258,1.17551e-021,2.92666e-020,
259,1.18476e-021,2.96383e-020,
260,1.21181e-021,3.08869e-020,
261,1.25328e-021,3.29574e-020,
262,1.3046e-021,3.57373e-020,
263,1.36048e-021,3.90251e-020,
264,1.41589e-021,4.25519e-020,
265,1.46596e-021,4.59618e-020,
266,1.50654e-021,4.88687e-020,
267,1.53443e-021,5.09128e-020,
268,1.54753e-021,5.18259e-020,
269,1.54497e-021,5.14896e-020,
270,1.52702e-021,4.99663e-020,
271,1.4951e-021,4.7481e-020,
272,1.45157e-021,4.43631e-020,
273,1.39996e-021,4.09985e-020,
274,1.34453e-021,3.77365e-020,
275,1.29024e-021,3.48633e-020,
276,1.24248e-021,3.25856e-020,
277,1.20615e-021,3.10238e-020,
278,1.18513e-021,3.02347e-020,
279,1.18181e-021,3.02326e-020,
280,1.19642e-021,3.10006e-020,
281,1.22669e-021,3.24856e-020,
282,1.26833e-021,3.45861e-020,
283,1.31625e-021,3.71516e-020,
284,1.36517e-021,3.99626e-020,
285,1.41061e-021,4.27589e-020,
286,1.44873e-021,4.52502e-020,
287,1.47655e-021,4.7163e-020,
288,1.49207e-021,4.8277e-020,
289,1.49429e-021,4.84714e-020,
290,1.48314e-021,4.77279e-020,
291,1.45968e-021,4.6146e-020,
292,1.42596e-021,4.39155e-020,
293,1.38476e-021,4.12769e-020,
294,1.33971e-021,3.85054e-020,
295,1.29467e-021,3.58605e-020,
296,1.25365e-021,3.35722e-020,
297,1.2204e-021,3.18168e-020,
298,1.19836e-021,3.07168e-020,
299,1.18993e-021,3.03338e-020,
300,1.19626e-021,3.06867e-020,
301,1.21643e-021,3.17399e-020,
302,1.24802e-021,3.34213e-020,
303,1.28747e-021,3.56082e-020,
304,1.33052e-021,3.81168e-020,
305,1.3729e-021,4.07205e-020,
306,1.41068e-021,4.31561e-020,
307,1.44061e-021,4.51588e-020,
308,1.46015e-021,4.64932e-020,
309,1.46781e-021,4.70046e-020,
310,1.46311e-021,4.66393e-020,
311,1.44643e-021,4.54559e-020,
312,1.41921e-021,4.36151e-020,
313,1.38368e-021,4.13384e-020,
314,1.34292e-021,3.88784e-020,
315,1.3006e-021,3.64759e-020,
316,1.26066e-021,3.43344e-020,
317,1.22698e-021,3.26064e-020,
318,1.20295e-021,3.14043e-020,
319,1.19082e-021,3.0792e-020,
320,1.19167e-021,3.08014e-020,
321,1.20505e-021,3.14256e-020,
322,1.22934e-021,3.2626e-020,
323,1.26198e-021,3.43312e-020,
324,1.29962e-021,3.64187e-020,
325,1.33861e-021,3.87201e-020,
326,1.37538e-021,4.10243e-020,
327,1.40671e-021,4.30919e-020,
328,1.43003e-021,4.46956e-020,
329,1.44358e-021,4.56495e-020,
330,1.44621e-021,4.58321e-020,
331,1.43787e-021,4.52371e-020,
332,1.41914e-021,4.39426e-020,
333,1.39149e-021,4.21118e-020,
334,1.35722e-021,3.99615e-020,
335,1.31946e-021,3.77244e-020,
336,1.28177e-021,3.56143e-020,
337,1.24798e-021,3.38141e-020,
338,1.22155e-021,3.24553e-020,
339,1.20535e-021,3.16336e-020,
340,1.20078e-021,3.13907e-020,
341,1.20814e-021,3.17399e-020,
342,1.22637e-021,3.2657e-020,
343,1.2532e-021,3.40747e-020,
344,1.28571e-021,3.58859e-020,
345,1.32059e-021,3.79396e-020,
346,1.35448e-021,4.00435e-020,
347,1.38442e-021,4.19867e-020,
348,1.40784e-021,4.35564e-020,
349,1.42279e-021,4.45698e-020,
350,1.42812e-021,4.49107e-020,
351,1.42345e-021,4.45481e-020,
352,1.40915e-021,4.35337e-020,
353,1.38643e-021,4.19987e-020,
354,1.35708e-021,4.01209e-020,
355,1.32379e-021,3.81106e-020,
356,1.28956e-021,3.6162e-020,
357,1.25772e-021,3.44452e-020,
358,1.23147e-021,3.30936e-020,
359,1.21348e-021,3.21959e-020,
360,1.20555e-021,3.18057e-020,
361,1.20837e-021,3.1944e-020,
362,1.22137e-021,3.2594e-020,
363,1.24299e-021,3.37098e-020,
364,1.27088e-021,3.5207e-020,
365,1.30227e-021,3.69687e-020,
366,1.33407e-021,3.88363e-020,
367,1.36348e-021,4.06374e-020,
368,1.38796e-021,4.2189e-020,
369,1.40543e-021,4.33213e-020,
370,1.41454e-021,4.39135e-020,
371,1.41448e-021,4.38981e-020,
372,1.40535e-021,4.32902e-020,
373,1.38788e-021,4.21645e-020,
374,1.36353e-021,4.06542e-020,
375,1.33433e-021,3.892e-020,
376,1.30294e-021,3.71401e-020,
377,1.2721e-021,3.54683e-020,
378,1.24479e-021,3.40449e-020,
379,1.22364e-021,3.29707e-020,
380,1.21056e-021,3.23106e-020,
381,1.20682e-021,3.21093e-020,
382,1.21268e-021,3.23786e-020,
383,1.22726e-021,3.30947e-020,
384,1.24886e-021,3.42059e-020,
385,1.27534e-021,3.56357e-020,
386,1.304e-021,3.72632e-020,
387,1.33209e-021,3.89409e-020,
388,1.35716e-021,4.05085e-020,
389,1.37705e-021,4.18027e-020,
390,1.39001e-021,4.26782e-020,
391,1.3951e-021,4.30377e-020,
392,1.39185e-021,4.28399e-020,
393,1.3806e-021,4.21114e-020,
394,1.36227e-021,4.09383e-020,
395,1.33856e-021,3.94587e-020,
396,1.31158e-021,3.78316e-020,
397,1.28372e-021,3.62149e-020,
398,1.25768e-021,3.47594e-020,
399,1.23597e-021,3.35852e-020,
400,1.22077e-021,3.27804e-020,
401,1.21352e-021,3.23982e-020,
402,1.21499e-021,3.24635e-020,
403,1.22494e-021,3.29695e-020,
404,1.24223e-021,3.38756e-020,
405,1.26498e-021,3.51107e-020,
406,1.29082e-021,3.65719e-020,
407,1.3172e-021,3.81291e-020,
408,1.34156e-021,3.96306e-020,
409,1.36164e-021,4.09186e-020,
410,1.37561e-021,4.18489e-020,
411,1.38237e-021,4.23234e-020,
412,1.38131e-021,4.22811e-020,
413,1.37251e-021,4.17281e-020,
414,1.35679e-021,4.0731e-020,
415,1.33554e-021,3.94056e-020,
416,1.31059e-021,3.78914e-020,
417,1.28425e-021,3.63448e-020,
418,1.25908e-021,3.49186e-020,
419,1.2375e-021,3.37316e-020,
420,1.2217e-021,3.28852e-020,
421,1.21329e-021,3.24404e-020,
422,1.21315e-021,3.24297e-020,
423,1.22125e-021,3.28521e-020,
424,1.23672e-021,3.36765e-020,
425,1.25788e-021,3.48366e-020,
426,1.28264e-021,3.62396e-020,
427,1.30848e-021,3.77591e-020,
428,1.33295e-021,3.92481e-020,
429,1.35383e-021,4.05556e-020,
430,1.3693e-021,4.15421e-020,
431,1.37808e-021,4.21018e-020,
432,1.37936e-021,4.21688e-020,
433,1.37313e-021,4.17442e-020,
434,1.35991e-021,4.08796e-020,
435,1.34078e-021,3.96731e-020,
436,1.31754e-021,3.82614e-020,
437,1.29223e-021,3.67855e-020,
438,1.26717e-021,3.53812e-020,
439,1.24483e-021,3.41719e-020,
440,1.22729e-021,3.32478e-020,
441,1.21637e-021,3.26818e-020,
442,1.21295e-021,3.25053e-020,
443,1.21738e-021,3.27353e-020,
444,1.22905e-021,3.33508e-020,
445,1.24667e-021,3.43048e-020,
446,1.26848e-021,3.55254e-020,
447,1.29237e-021,3.69079e-020,
448,1.31617e-021,3.83283e-020,
449,1.33777e-021,3.96542e-020,
450,1.35529e-021,4.07499e-020,
451,1.36723e-021,4.15007e-020,
452,1.37257e-021,4.18277e-020,
453,1.37091e-021,4.1704e-020,
454,1.36233e-021,4.11425e-020,
455,1.34757e-021,4.02112e-020,
456,1.32788e-021,3.90104e-020,
457,1.30506e-021,3.7668e-020,
458,1.28112e-021,3.63104e-020,
459,1.25825e-021,3.50578e-020,
460,1.23869e-021,3.40188e-020,
461,1.22424e-021,3.327e-020,
462,1.21622e-021,3.28621e-020,
463,1.21534e-021,3.28211e-020,
464,1.22155e-021,3.31435e-020,
465,1.23414e-021,3.3804e-020,
466,1.25172e-021,3.47454e-020,
467,1.27262e-021,3.58956e-020,
468,1.29482e-021,3.71536e-020,
469,1.31628e-021,3.84077e-020,
470,1.335e-021,3.95329e-020,
471,1.3494e-021,4.04189e-020,
472,1.35831e-021,4.09771e-020,
473,1.36108e-021,4.11543e-020,
474,1.35742e-021,4.09306e-020,
475,1.34768e-021,4.03347e-020,
476,1.3327e-021,3.94288e-020,
477,1.31394e-021,3.83176e-020,
478,1.29295e-021,3.71055e-020,
479,1.27166e-021,3.59067e-020,
480,1.25207e-021,3.48271e-020,
481,1.23601e-021,3.39567e-020,
482,1.22499e-021,3.33617e-020,
483,1.22009e-021,3.30893e-020,
484,1.22163e-021,3.31545e-020,
485,1.2294e-021,3.35503e-020,
486,1.24253e-021,3.42452e-020,
487,1.25962e-021,3.51788e-020,
488,1.27899e-021,3.62718e-020,
489,1.29875e-021,3.74221e-020,
490,1.31717e-021,3.85257e-020,
491,1.33257e-021,3.94711e-020,
492,1.34362e-021,4.01606e-020,
493,1.3493e-021,4.05176e-020,
494,1.34921e-021,4.05122e-020,
495,1.34339e-021,4.01475e-020,
496,1.3323e-021,3.94618e-020,
497,1.31697e-021,3.85353e-020,
498,1.29872e-021,3.74624e-020,
499,1.27931e-021,3.63527e-020,
500,1.26051e-021,3.53073e-020,
501,1.24415e-021,3.44182e-020,
502,1.23185e-021,3.37605e-020,
503,1.22482e-021,3.33843e-020,
504,1.22374e-021,3.33184e-020,
505,1.22873e-021,3.35692e-020,
506,1.23923e-021,3.41167e-020,
507,1.25413e-021,3.49155e-020,
508,1.27199e-021,3.59019e-020,
509,1.29105e-021,3.69876e-020,
510,1.30955e-021,3.8073e-020,
511,1.32583e-021,3.90521e-020,
512,1.33839e-021,3.98244e-020,
513,1.34624e-021,4.0313e-020,
514,1.34862e-021,4.04617e-020,
515,1.34534e-021,4.02568e-020,
516,1.33667e-021,3.97217e-020,
517,1.32339e-021,3.8916e-020,
518,1.30665e-021,3.79244e-020,
519,1.28792e-021,3.68442e-020,
520,1.26894e-021,3.57786e-020,
521,1.25142e-021,3.48193e-020,
522,1.23707e-021,3.40495e-020,
523,1.2272e-021,3.35244e-020,
524,1.22281e-021,3.32893e-020,
525,1.22422e-021,3.33578e-020,
526,1.23126e-021,3.37235e-020,
527,1.24307e-021,3.43542e-020,
528,1.25851e-021,3.51992e-020,
529,1.27611e-021,3.61893e-020,
530,1.29412e-021,3.72331e-020,
531,1.31098e-021,3.82358e-020,
532,1.32519e-021,3.91002e-020,
533,1.33555e-021,3.97418e-020,
534,1.34119e-021,4.00934e-020,
535,1.34162e-021,4.01189e-020,
536,1.33689e-021,3.98216e-020,
537,1.32741e-021,3.92335e-020,
538,1.31405e-021,3.84224e-020,
539,1.29794e-021,3.74673e-020,
540,1.28063e-021,3.64662e-020,
541,1.26365e-021,3.55096e-020,
542,1.24865e-021,3.46845e-020,
543,1.23706e-021,3.40589e-020,
544,1.23002e-021,3.36833e-020,
545,1.22811e-021,3.35822e-020,
546,1.23159e-021,3.37675e-020,
547,1.23992e-021,3.42157e-020,
548,1.25227e-021,3.48921e-020,
549,1.26741e-021,3.57396e-020,
550,1.28376e-021,3.66776e-020,
551,1.2999e-021,3.76259e-020,
552,1.31434e-021,3.84918e-020,
553,1.32568e-021,3.91847e-020,
554,1.33303e-021,3.96374e-020,
555,1.33574e-021,3.98011e-020,
556,1.33368e-021,3.96668e-020,
557,1.32697e-021,3.92453e-020,
558,1.31627e-021,3.85867e-020,
559,1.30246e-021,3.77566e-020,
560,1.28679e-021,3.68387e-020,
561,1.2708e-021,3.59263e-020,
562,1.25591e-021,3.50969e-020,
563,1.24357e-021,3.44249e-020,
564,1.23498e-021,3.39644e-020,
565,1.23089e-021,3.37464e-020,
566,1.23178e-021,3.37936e-020,
567,1.23744e-021,3.4095e-020,
568,1.24731e-021,3.46277e-020,
569,1.26041e-021,3.53494e-020,
570,1.27532e-021,3.61908e-020,
571,1.29064e-021,3.7077e-020,
572,1.30493e-021,3.79247e-020,
573,1.31688e-021,3.86503e-020,
574,1.32545e-021,3.91803e-020,
575,1.32989e-021,3.9461e-020,
576,1.32988e-021,3.94657e-020,
577,1.32543e-021,3.91945e-020,
578,1.31697e-021,3.86803e-020,
579,1.3052e-021,3.79742e-020,
580,1.29117e-021,3.71488e-020,
581,1.27619e-021,3.6285e-020,
582,1.26165e-021,3.54668e-020,
583,1.24891e-021,3.47644e-020,
584,1.23914e-021,3.42354e-020,
585,1.23333e-021,3.39243e-020,
586,1.23199e-021,3.38536e-020,
587,1.23519e-021,3.40239e-020,
588,1.2427e-021,3.44251e-020,
589,1.25366e-021,3.5018e-020,
590,1.267e-021,3.57513e-020,
591,1.28146e-021,3.65639e-020,
592,1.29569e-021,3.73798e-020,
593,1.30832e-021,3.81208e-020,
594,1.3182e-021,3.87129e-020,
595,1.32442e-021,3.90942e-020,
596,1.32661e-021,3.92349e-020,
597,1.32444e-021,3.91138e-020,
598,1.31826e-021,3.87513e-020,
599,1.30858e-021,3.81822e-020,
600,1.29632e-021,3.74685e-020,
601,1.28267e-021,3.66839e-020,
602,1.26882e-021,3.58999e-020,
603,1.2561e-021,3.51899e-020,
604,1.24573e-021,3.4617e-020,
605,1.23859e-021,3.42249e-020,
606,1.23547e-021,3.40511e-020,
607,1.23662e-021,3.41064e-020,
608,1.24188e-021,3.43855e-020,
609,1.25079e-021,3.48674e-020,
610,1.26238e-021,3.55083e-020,
611,1.27558e-021,3.62532e-020,
612,1.28914e-021,3.70364e-020,
613,1.30183e-021,3.77844e-020,
614,1.3124e-021,3.84205e-020,
615,1.32003e-021,3.88874e-020,
616,1.32403e-021,3.91361e-020,
617,1.32406e-021,3.91414e-020,
618,1.32011e-021,3.8903e-020,
619,1.31257e-021,3.84481e-020,
620,1.30206e-021,3.78222e-020,
621,1.28966e-021,3.70941e-020,
622,1.27633e-021,3.63281e-020,
623,1.26338e-021,3.55987e-020,
624,1.25203e-021,3.49715e-020,
625,1.24329e-021,3.44978e-020,
626,1.23804e-021,3.42171e-020,
627,1.23677e-021,3.41515e-020,
628,1.23956e-021,3.43033e-020,
629,1.24612e-021,3.46583e-020,
630,1.25575e-021,3.5185e-020,
631,1.26758e-021,3.584e-020,
632,1.28045e-021,3.65654e-020,
633,1.29312e-021,3.72937e-020,
634,1.30446e-021,3.79572e-020,
635,1.31341e-021,3.84895e-020,
636,1.31922e-021,3.88409e-020,
637,1.32138e-021,3.89748e-020,
638,1.31972e-021,3.88784e-020,
639,1.31444e-021,3.85656e-020,
640,1.306e-021,3.80665e-020,
641,1.29516e-021,3.74325e-020,
642,1.283e-021,3.67297e-020,
643,1.2705e-021,3.60192e-020,
644,1.25896e-021,3.53721e-020,
645,1.24937e-021,3.48416e-020,
646,1.24266e-021,3.44717e-020,
647,1.23951e-021,3.42983e-020,
648,1.2401e-021,3.43291e-020,
649,1.24437e-021,3.45621e-020,
650,1.25199e-021,3.49812e-020,
651,1.262e-021,3.55413e-020,
652,1.27355e-021,3.61981e-020,
653,1.28547e-021,3.68873e-020,
654,1.29662e-021,3.75435e-020,
655,1.30605e-021,3.81062e-020,
656,1.31287e-021,3.85178e-020,
657,1.31647e-021,3.87359e-020,
658,1.31657e-021,3.87418e-020,
659,1.31322e-021,3.85366e-020,
660,1.30664e-021,3.81398e-020,
661,1.29748e-021,3.75937e-020,
662,1.2865e-021,3.69512e-020,
663,1.27474e-021,3.62753e-020,
664,1.26328e-021,3.56302e-020,
665,1.25321e-021,3.50737e-020,
666,1.24544e-021,3.46506e-020,
667,1.24082e-021,3.44023e-020,
668,1.23957e-021,3.43384e-020,
669,1.24201e-021,3.44713e-020,
670,1.24776e-021,3.47847e-020,
671,1.2563e-021,3.52535e-020,
672,1.26676e-021,3.58344e-020,
673,1.27811e-021,3.64754e-020,
674,1.28939e-021,3.71216e-020,
675,1.29945e-021,3.77078e-020,
676,1.3074e-021,3.81773e-020,
677,1.31258e-021,3.84874e-020,
678,1.31455e-021,3.86087e-020,
679,1.3132e-021,3.85324e-020,
680,1.30866e-021,3.82671e-020,
681,1.30138e-021,3.78416e-020,
682,1.29195e-021,3.7296e-020,
683,1.28137e-021,3.66887e-020,
684,1.27051e-021,3.60723e-020,
685,1.26052e-021,3.551e-020,
686,1.25222e-021,3.50457e-020,
687,1.2464e-021,3.47199e-020,
688,1.24362e-021,3.45619e-020,
689,1.24414e-021,3.45834e-020,
690,1.24793e-021,3.47859e-020,
691,1.25453e-021,3.51476e-020,
692,1.26335e-021,3.56392e-020,
693,1.27347e-021,3.62128e-020,
694,1.28397e-021,3.68194e-020,
695,1.29381e-021,3.73976e-020,
696,1.30216e-021,3.78935e-020,
697,1.30823e-021,3.82587e-020,
698,1.31142e-021,3.84525e-020,
699,1.31157e-021,3.84636e-020,
700,1.3086e-021,3.82854e-020,
701,1.3028e-021,3.79405e-020,
702,1.29468e-021,3.74613e-020,
703,1.285e-021,3.68991e-020,
704,1.2746e-021,3.63041e-020,
705,1.26452e-021,3.57345e-020,
706,1.25568e-021,3.52414e-020,
707,1.24891e-021,3.48666e-020,
708,1.24488e-021,3.46431e-020,
709,1.24395e-021,3.45886e-020,
710,1.24622e-021,3.47081e-020,
711,1.25144e-021,3.49909e-020,
712,1.25912e-021,3.54125e-020,
713,1.26848e-021,3.59355e-020,
714,1.27868e-021,3.65152e-020,
715,1.28872e-021,3.70962e-020,
716,1.29769e-021,3.76227e-020,
717,1.30474e-021,3.80438e-020,
718,1.30933e-021,3.83213e-020,
719,1.31089e-021,3.84198e-020,
720,1.30947e-021,3.83395e-020,
721,1.30507e-021,3.80825e-020,
722,1.2981e-021,3.76758e-020,
723,1.28921e-021,3.71612e-020,
724,1.27922e-021,3.65887e-020,
725,1.2691e-021,3.6015e-020,
726,1.25975e-021,3.54912e-020,
727,1.25207e-021,3.50631e-020,
728,1.24672e-021,3.4765e-020,
729,1.24431e-021,3.46267e-020,
730,1.24499e-021,3.46575e-020,
731,1.24865e-021,3.4852e-020,
732,1.25489e-021,3.51918e-020,
733,1.26316e-021,3.56517e-020,
734,1.27257e-021,3.61855e-020,
735,1.28229e-021,3.67459e-020,
736,1.29137e-021,3.72788e-020,
