0,5.21546e-023nan,
1,1.20164e-021,3.03166e-020,
2,1.70487e-021,4.16806e-020,
3,2.39148e-021,6.25677e-020,
4,3.02702e-021,9.37006e-020,
5,3.51099e-021,1.33787e-019,
6,3.82675e-021,1.77424e-019,
7,3.98897e-021,2.15843e-019,
8,4.01826e-021,2.39634e-019,
9,3.93492e-021,2.4223e-019,
10,3.7569e-021,2.2244e-019,
11,3.50116e-021,1.85054e-019,
12,3.18233e-021,1.38909e-019,
13,2.81204e-021,9.36172e-020,
14,2.39867e-021,5.63467e-020,
15,1.94883e-021,3.02061e-020,
16,1.47815e-021,1.44498e-020,
17,1.03948e-021,6.14226e-021,
18,7.79406e-022,2.19931e-021,
19,8.30565e-022,1.62894e-021,
20,1.06919e-021,3.02722e-021,
21,1.46553e-021,7.05352e-021,
22,1.86629e-021,1.60233e-020,
23,2.26679e-021,3.3618e-020,
24,2.65558e-021,6.2304e-020,
25,3.01458e-021,1.01384e-019,
26,3.33397e-021,1.4576e-019,
27,3.59927e-021,1.8672e-019,
28,3.79394e-021,2.1479e-019,
29,3.90162e-021,2.23128e-019,
30,3.90992e-021,2.10491e-019,
31,3.81099e-021,1.81233e-019,
32,3.60304e-021,1.43811e-019,
33,3.28137e-021,1.0659e-019,
34,2.87261e-021,7.52502e-020,
35,2.45422e-021,5.24818e-020,
36,2.12442e-021,3.86169e-020,
37,2.03665e-021,3.23491e-020,
38,2.24187e-021,3.49656e-020,
39,2.57672e-021,4.56366e-020,
40,2.9116e-021,6.4073e-020,
41,3.21161e-021,9.02818e-020,
42,3.44555e-021,1.2234e-019,
43,3.59197e-021,1.55433e-019,
44,3.6474e-021,1.82516e-019,
45,3.61969e-021,1.96682e-019,
46,3.52098e-021,1.93944e-019,
47,3.36277e-021,1.748e-019,
48,3.15559e-021,1.4391e-019,
49,2.91093e-021,1.08163e-019,
50,2.6452e-021,7.42928e-020,
51,2.37203e-021,4.70947e-020,
52,2.091e-021,2.82171e-020,
53,1.82925e-021,1.67659e-020,
54,1.66251e-021,1.10744e-020,
55,1.6814e-021,1.05249e-020,
56,1.81306e-021,1.44727e-020,
57,2.08026e-021,2.36559e-020,
58,2.39596e-021,3.91997e-020,
59,2.7214e-021,6.22056e-020,
60,3.03415e-021,9.19624e-020,
61,3.31729e-021,1.25681e-019,
62,3.54455e-021,1.58732e-019,
63,3.70012e-021,1.85661e-019,
64,3.77718e-021,2.00766e-019,
65,3.80854e-021,2.01128e-019,
66,3.77332e-021,1.88253e-019,
67,3.65459e-021,1.64954e-019,
68,3.46888e-021,1.36179e-019,
69,3.25336e-021,1.0793e-019,
70,3.01778e-021,8.4125e-020,
71,2.82373e-021,6.45922e-020,
72,2.7181e-021,5.23731e-020,
73,2.67525e-021,4.70164e-020,
74,2.70993e-021,4.80748e-020,
75,2.82966e-021,5.51996e-020,
76,2.97559e-021,6.82805e-020,
77,3.12471e-021,8.62271e-020,
78,3.22769e-021,1.06826e-019,
79,3.26775e-021,1.26266e-019,
80,3.25814e-021,1.40445e-019,
81,3.21813e-021,1.46072e-019,
82,3.14895e-021,1.41724e-019,
83,3.04776e-021,1.28097e-019,
84,2.92703e-021,1.08145e-019,
85,2.79148e-021,8.59944e-020,
86,2.64937e-021,6.54594e-020,
87,2.51497e-021,4.88284e-020,
88,2.40045e-021,3.72482e-020,
