0,5.20989e-023nan,
226,1.90489e-021,5.88098e-020,
227,1.67151e-021,4.36324e-020,
228,1.44847e-021,3.28358e-020,
229,1.26656e-021,2.61001e-020,
230,1.16735e-021,2.28442e-020,
231,1.19425e-021,2.3064e-020,
232,1.31503e-021,2.66336e-020,
233,1.50172e-021,3.38143e-020,
234,1.7226e-021,4.51019e-020,
235,1.94649e-021,6.06917e-020,
236,2.15041e-021,7.98374e-020,
237,2.32009e-021,1.00464e-019,
238,2.44687e-021,1.19345e-019,
239,2.52524e-021,1.32851e-019,
240,2.55169e-021,1.38046e-019,
241,2.52476e-021,1.33721e-019,
242,2.44489e-021,1.20826e-019,
243,2.3147e-021,1.02145e-019,
244,2.13955e-021,8.12973e-020,
245,1.92925e-021,6.161e-020,
246,1.70002e-021,4.53244e-020,
247,1.47528e-021,3.33488e-020,
248,1.28629e-021,2.55781e-020,
249,1.16716e-021,2.14491e-020,
250,1.14454e-021,2.0529e-020,
251,1.22086e-021,2.27157e-020,
252,1.38013e-021,2.83307e-020,
253,1.58767e-021,3.79247e-020,
254,1.80821e-021,5.18254e-020,
255,2.01728e-021,6.96079e-020,
256,2.1983e-021,8.95987e-020,
257,2.34038e-021,1.089e-019,
258,2.43594e-021,1.23942e-019,
259,2.48045e-021,1.31572e-019,
260,2.47162e-021,1.30087e-019,
261,2.40966e-021,1.19866e-019,
262,2.29732e-021,1.03232e-019,
263,2.14023e-021,8.35515e-020,
264,1.94886e-021,6.42113e-020,
265,1.73797e-021,4.7689e-020,
266,1.52763e-021,3.51994e-020,
267,1.3423e-021,2.68561e-020,
268,1.20792e-021,2.21809e-020,
269,1.14865e-021,2.06235e-020,
270,1.17692e-021,2.20567e-020,
271,1.29787e-021,2.66461e-020,
272,1.48691e-021,3.49861e-020,
273,1.6986e-021,4.73517e-020,
274,1.90653e-021,6.34398e-020,
275,2.09222e-021,8.18755e-020,
276,2.24343e-021,1.00153e-019,
277,2.3519e-021,1.15072e-019,
278,2.41258e-021,1.23667e-019,
279,2.42282e-021,1.24163e-019,
280,2.38201e-021,1.16577e-019,
281,2.29171e-021,1.02705e-019,
282,2.15565e-021,8.5428e-020,
283,1.98047e-021,6.77693e-020,
284,1.77833e-021,5.2035e-020,
285,1.57082e-021,3.94441e-020,
286,1.38615e-021,3.03894e-020,
287,1.24484e-021,2.47566e-020,
288,1.16325e-021,2.21152e-020,
289,1.15582e-021,2.22079e-020,
290,1.2262e-021,2.51095e-020,
291,1.36467e-021,3.11343e-020,
292,1.54886e-021,4.0644e-020,
293,1.74818e-021,5.36119e-020,
294,1.93681e-021,6.92068e-020,
295,2.09862e-021,8.56563e-020,
296,2.22392e-021,1.00451e-019,
297,2.30661e-021,1.10909e-019,
298,2.34287e-021,1.14932e-019,
299,2.33157e-021,1.11761e-019,
300,2.2734e-021,1.02157e-019,
301,2.17165e-021,8.81798e-020,
302,2.03197e-021,7.24664e-020,
303,1.86343e-021,5.74507e-020,
304,1.67906e-021,4.47899e-020,
305,1.49606e-021,3.52284e-020,
306,1.335e-021,2.88193e-020,
307,1.21815e-021,2.52493e-020,
308,1.17013e-021,2.41877e-020,
309,1.20766e-021,2.56361e-020,
310,1.31639e-021,2.97281e-020,
311,1.46882e-021,3.66037e-020,
312,1.64037e-021,4.62766e-020,
313,1.81142e-021,5.83621e-020,
314,1.96711e-021,7.18545e-020,
315,2.09701e-021,8.51349e-020,
316,2.19365e-021,9.61846e-020,
317,2.25231e-021,1.03092e-019,
318,2.27028e-021,1.04591e-019,
319,2.24648e-021,1.0043e-019,
320,2.18197e-021,9.14942e-020,
321,2.07968e-021,7.94777e-020,
322,1.94504e-021,6.6371e-020,
323,1.78657e-021,5.39543e-020,
324,1.61732e-021,4.34675e-020,
325,1.45591e-021,3.54903e-020,
326,1.32669e-021,3.01135e-020,
327,1.25367e-021,2.72781e-020,
328,1.24234e-021,2.69123e-020,
329,1.28523e-021,2.88994e-020,
330,1.37432e-021,3.32221e-020,
331,1.49973e-021,3.98744e-020,
332,1.64671e-021,4.87008e-020,
333,1.79661e-021,5.92028e-020,
334,1.93313e-021,7.04315e-020,
335,2.04497e-021,8.10163e-020,
336,2.12516e-021,8.94017e-020,
337,2.1696e-021,9.42087e-020,
338,2.17634e-021,9.46139e-020,
339,2.14519e-021,9.05879e-020,
340,2.07769e-021,8.28893e-020,
341,1.97787e-021,7.28567e-020,
342,1.85245e-021,6.1999e-020,
343,1.71114e-021,5.16656e-020,
344,1.56566e-021,4.28113e-020,
345,1.43033e-021,3.59344e-020,
346,1.32309e-021,3.11642e-020,
347,1.26297e-021,2.84836e-020,
348,1.26056e-021,2.7905e-020,
349,1.31458e-021,2.94902e-020,
350,1.41389e-021,3.33575e-020,
351,1.54076e-021,3.95939e-020,
352,1.67778e-021,4.8084e-020,
353,1.81131e-021,5.83452e-020,
354,1.93071e-021,6.93889e-020,
355,2.02776e-021,7.9785e-020,
356,2.09592e-021,8.7914e-020,
357,2.13043e-021,9.23652e-020,
358,2.12858e-021,9.23271e-020,
359,2.08996e-021,8.78351e-020,
360,2.01627e-021,7.97214e-020,
361,1.91214e-021,6.94049e-020,
362,1.78482e-021,5.84538e-020,
363,1.64409e-021,4.8244e-020,
364,1.5023e-021,3.9683e-020,
365,1.37711e-021,3.31963e-020,
366,1.2878e-021,2.89612e-020,
367,1.24231e-021,2.68748e-020,
368,1.25496e-021,2.68025e-020,
369,1.32231e-021,2.89264e-020,
370,1.42287e-021,3.33556e-020,
371,1.54319e-021,4.01376e-020,
372,1.67124e-021,4.90818e-020,
373,1.79555e-021,5.95471e-020,
374,1.90607e-021,7.03801e-020,
375,1.99454e-021,8.00609e-020,
376,2.05421e-021,8.6996e-020,
377,2.08042e-021,8.99645e-020,
378,2.07033e-021,8.84479e-020,
379,2.02336e-021,8.2777e-020,
380,1.94264e-021,7.40046e-020,
381,1.8368e-021,6.36048e-020,
382,1.71557e-021,5.31526e-020,
383,1.58587e-021,4.3869e-020,
384,1.45742e-021,3.64854e-020,
385,1.34304e-021,3.12648e-020,
386,1.26518e-021,2.80863e-020,
387,1.24969e-021,2.70687e-020,
388,1.28461e-021,2.81451e-020,
389,1.35995e-021,3.13508e-020,
390,1.46468e-021,3.67805e-020,
391,1.58503e-021,4.43849e-020,
392,1.70764e-021,5.37661e-020,
393,1.82148e-021,6.40396e-020,
394,1.91767e-021,7.38791e-020,
395,1.98894e-021,8.17345e-020,
396,2.02997e-021,8.62308e-020,
397,2.03724e-021,8.65203e-020,
398,2.00981e-021,8.25817e-020,
399,1.94908e-021,7.52017e-020,
400,1.85855e-021,6.57101e-020,
401,1.74409e-021,5.55921e-020,
402,1.61504e-021,4.61295e-020,
403,1.48475e-021,3.82009e-020,
404,1.36875e-021,3.22628e-020,
405,1.2813e-021,2.84269e-020,
406,1.23352e-021,2.66112e-020,
407,1.23306e-021,2.67082e-020,
408,1.27928e-021,2.87967e-020,
409,1.3622e-021,3.29758e-020,
410,1.46949e-021,3.91906e-020,
411,1.5888e-021,4.71855e-020,
412,1.70804e-021,5.6382e-020,
413,1.81588e-021,6.58018e-020,
414,1.90326e-021,7.41641e-020,
415,1.964e-021,8.01586e-020,
416,1.99425e-021,8.27772e-020,
417,1.99227e-021,8.16021e-020,
418,1.95865e-021,7.69328e-020,
419,1.89601e-021,6.9661e-020,
420,1.80933e-021,6.10212e-020,
421,1.70573e-021,5.22746e-020,
422,1.59304e-021,4.44226e-020,
423,1.47818e-021,3.80973e-020,
424,1.37719e-021,3.3338e-020,
425,1.31525e-021,3.04305e-020,
426,1.28252e-021,2.94638e-020,
427,1.28093e-021,3.02616e-020,
428,1.31286e-021,3.26697e-020,
429,1.379e-021,3.65313e-020,
430,1.46826e-021,4.17057e-020,
431,1.56611e-021,4.78574e-020,
432,1.66158e-021,5.44569e-020,
433,1.74628e-021,6.08217e-020,
434,1.81344e-021,6.61897e-020,
435,1.85816e-021,6.9844e-020,
436,1.87771e-021,7.12793e-020,
437,1.87082e-021,7.03106e-020,
438,1.83812e-021,6.71313e-020,
439,1.78468e-021,6.22096e-020,
440,1.71997e-021,5.62953e-020,
441,1.64558e-021,5.01846e-020,
442,1.56476e-021,4.45263e-020,
443,1.48649e-021,3.98227e-020,
444,1.42058e-021,3.64061e-020,
445,1.37385e-021,3.43852e-020,
446,1.35216e-021,3.37727e-020,
447,1.35743e-021,3.45641e-020,
448,1.38666e-021,3.66724e-020,
449,1.43422e-021,3.9935e-020,
450,1.4944e-021,4.4115e-020,
451,1.56202e-021,4.88522e-020,
452,1.63073e-021,5.36633e-020,
453,1.69366e-021,5.80082e-020,
454,1.74501e-021,6.13839e-020,
455,1.78033e-021,6.34043e-020,
456,1.79649e-021,6.38512e-020,
457,1.79222e-021,6.27199e-020,
458,1.7679e-021,6.02054e-020,
459,1.72532e-021,5.66542e-020,
460,1.66777e-021,5.24961e-020,
461,1.60007e-021,4.8188e-020,
462,1.52791e-021,4.41322e-020,
463,1.45751e-021,4.06482e-020,
464,1.39822e-021,3.78829e-020,
465,1.36458e-021,3.60221e-020,
466,1.35378e-021,3.52604e-020,
467,1.36015e-021,3.55651e-020,
468,1.38362e-021,3.68691e-020,
469,1.42388e-021,3.90825e-020,
470,1.47611e-021,4.20745e-020,
471,1.53348e-021,4.56303e-020,
472,1.59047e-021,4.94632e-020,
473,1.64234e-021,5.31953e-020,
474,1.68526e-021,5.64159e-020,
475,1.71602e-021,5.87433e-020,
476,1.73225e-021,5.98739e-020,
477,1.7326e-021,5.96751e-020,
478,1.71673e-021,5.81835e-020,
479,1.68571e-021,5.56074e-020,
480,1.6426e-021,5.22985e-020,
481,1.59123e-021,4.86575e-020,
482,1.53591e-021,4.50923e-020,
483,1.48102e-021,4.19438e-020,
484,1.43198e-021,3.94413e-020,
485,1.39604e-021,3.7738e-020,
486,1.37852e-021,3.69358e-020,
487,1.37983e-021,3.70735e-020,
488,1.39805e-021,3.81171e-020,
489,1.43197e-021,3.99928e-020,
490,1.47889e-021,4.25994e-020,
491,1.53282e-021,4.57505e-020,
492,1.58732e-021,4.91847e-020,
493,1.63665e-021,5.25608e-020,
494,1.67632e-021,5.55107e-020,
495,1.70277e-021,5.76854e-020,
496,1.71326e-021,5.88089e-020,
497,1.70645e-021,5.87132e-020,
498,1.68521e-021,5.73895e-020,
499,1.65473e-021,5.5031e-020,
500,1.6167e-021,5.19884e-020,
501,1.57241e-021,4.85885e-020,
502,1.52471e-021,4.51799e-020,
503,1.47661e-021,4.2088e-020,
504,1.43227e-021,3.95496e-020,
505,1.39839e-021,3.7736e-020,
506,1.3808e-021,3.67816e-020,
507,1.37976e-021,3.67384e-020,
508,1.39337e-021,3.75799e-020,
509,1.41958e-021,3.92225e-020,
510,1.45566e-021,4.15527e-020,
511,1.49756e-021,4.43673e-020,
512,1.54116e-021,4.74009e-020,
513,1.58262e-021,5.03513e-020,
514,1.61827e-021,5.29092e-020,
515,1.64441e-021,5.47836e-020,
516,1.65829e-021,5.57572e-020,
517,1.65855e-021,5.57121e-020,
518,1.64594e-021,5.46649e-020,
519,1.62225e-021,5.27461e-020,
520,1.59007e-021,5.02149e-020,
521,1.55204e-021,4.73697e-020,
522,1.51165e-021,4.45221e-020,
523,1.47271e-021,4.19555e-020,
524,1.43905e-021,3.99064e-020,
525,1.41366e-021,3.85284e-020,
526,1.39874e-021,3.79003e-020,
527,1.39563e-021,3.80375e-020,
528,1.40452e-021,3.89135e-020,
529,1.42421e-021,4.04516e-020,
530,1.45272e-021,4.2511e-020,
531,1.48733e-021,4.48961e-020,
532,1.52413e-021,4.73475e-020,
533,1.55909e-021,4.95862e-020,
534,1.58855e-021,5.13517e-020,
535,1.60977e-021,5.24696e-020,
536,1.62055e-021,5.28391e-020,
537,1.61968e-021,5.24599e-020,
538,1.60724e-021,5.14127e-020,
539,1.58487e-021,4.98485e-020,
540,1.55547e-021,4.79531e-020,
541,1.52245e-021,4.5906e-020,
542,1.48908e-021,4.38816e-020,
543,1.4585e-021,4.20395e-020,
544,1.43363e-021,4.05391e-020,
545,1.41606e-021,3.95212e-020,
546,1.40614e-021,3.90808e-020,
547,1.40375e-021,3.92426e-020,
548,1.40884e-021,3.99571e-020,
549,1.42175e-021,4.11366e-020,
550,1.44194e-021,4.26526e-020,
551,1.46762e-021,4.43545e-020,
552,1.49601e-021,4.60755e-020,
553,1.52403e-021,4.76436e-020,
554,1.54888e-021,4.89085e-020,
555,1.56814e-021,4.97447e-020,
556,1.58015e-021,5.0086e-020,
557,1.5839e-021,4.99157e-020,
558,1.57949e-021,4.92837e-020,
559,1.56799e-021,4.82801e-020,
560,1.55107e-021,4.70604e-020,
561,1.52987e-021,4.57639e-020,
562,1.50587e-021,4.44983e-020,
563,1.48143e-021,4.33485e-020,
564,1.45893e-021,4.23858e-020,
565,1.44002e-021,4.16641e-020,
566,1.42587e-021,4.1218e-020,
567,1.41708e-021,4.10391e-020,
568,1.41432e-021,4.11043e-020,
569,1.41793e-021,4.13777e-020,
570,1.42752e-021,4.1817e-020,
571,1.44238e-021,4.23996e-020,
572,1.4611e-021,4.31169e-020,
573,1.48198e-021,4.39702e-020,
574,1.50295e-021,4.49395e-020,
575,1.52172e-021,4.59666e-020,
576,1.5362e-021,4.69359e-020,
577,1.5456e-021,4.77162e-020,
578,1.55002e-021,4.81788e-020,
579,1.54975e-021,4.82544e-020,
580,1.54452e-021,4.79358e-020,
581,1.53402e-021,4.72654e-020,
582,1.5186e-021,4.63195e-020,
583,1.49916e-021,4.52005e-020,
584,1.47714e-021,4.40066e-020,
585,1.45464e-021,4.28364e-020,
586,1.43391e-021,4.17732e-020,
587,1.41696e-021,4.08834e-020,
588,1.40562e-021,4.02354e-020,
589,1.40097e-021,3.98818e-020,
590,1.4035e-021,3.9866e-020,
591,1.41271e-021,4.02085e-020,
592,1.42735e-021,4.08985e-020,
593,1.44585e-021,4.18868e-020,
594,1.46681e-021,4.31062e-020,
595,1.48855e-021,4.44586e-020,
596,1.50907e-021,4.58244e-020,
597,1.52616e-021,4.70617e-020,
598,1.53794e-021,4.802e-020,
599,1.54325e-021,4.85684e-020,
600,1.54158e-021,4.86127e-020,
601,1.53283e-021,4.81301e-020,
602,1.51741e-021,4.71844e-020,
603,1.49591e-021,4.58659e-020,
604,1.47003e-021,4.43038e-020,
605,1.44193e-021,4.26328e-020,
606,1.41427e-021,4.1e-020,
607,1.38988e-021,3.95522e-020,
608,1.37136e-021,3.84179e-020,
609,1.36095e-021,3.77155e-020,
610,1.35968e-021,3.75211e-020,
611,1.36743e-021,3.78581e-020,
612,1.38367e-021,3.87108e-020,
613,1.40702e-021,4.00264e-020,
614,1.43504e-021,4.17142e-020,
615,1.46473e-021,4.36411e-020,
616,1.49284e-021,4.56209e-020,
617,1.51662e-021,4.74417e-020,
618,1.53379e-021,4.88748e-020,
619,1.54289e-021,4.97348e-020,
620,1.54292e-021,4.98964e-020,
621,1.53367e-021,4.93269e-020,
622,1.51596e-021,4.81026e-020,
623,1.49146e-021,4.6382e-020,
624,1.46257e-021,4.43731e-020,
625,1.43188e-021,4.22979e-020,
626,1.40214e-021,4.03691e-020,
627,1.3757e-021,3.87425e-020,
628,1.35494e-021,3.75372e-020,
629,1.34203e-021,3.682e-020,
630,1.33877e-021,3.66339e-020,
631,1.34595e-021,3.69975e-020,
632,1.3629e-021,3.78999e-020,
633,1.38787e-021,3.92949e-020,
634,1.41786e-021,4.10783e-020,
635,1.4498e-021,4.30995e-020,
636,1.48062e-021,4.51531e-020,
637,1.50794e-021,4.70226e-020,
638,1.52965e-021,4.84972e-020,
639,1.54399e-021,4.94105e-020,
640,1.54936e-021,4.96508e-020,
641,1.54502e-021,4.92086e-020,
642,1.53069e-021,4.81322e-020,
643,1.50734e-021,4.65557e-020,
644,1.47719e-021,4.4655e-020,
645,1.44328e-021,4.26189e-020,
646,1.40923e-021,4.06378e-020,
647,1.37846e-021,3.88766e-020,
648,1.3538e-021,3.74597e-020,
649,1.33754e-021,3.64892e-020,
650,1.33078e-021,3.60307e-020,
651,1.33339e-021,3.61189e-020,
652,1.34411e-021,3.67438e-020,
653,1.36118e-021,3.7846e-020,
654,1.38287e-021,3.93291e-020,
655,1.40721e-021,4.10407e-020,
656,1.43248e-021,4.28159e-020,
657,1.4567e-021,4.44675e-020,
658,1.47817e-021,4.58386e-020,
659,1.49503e-021,4.67942e-020,
660,1.50555e-021,4.72479e-020,
661,1.50851e-021,4.71777e-020,
662,1.50344e-021,4.66192e-020,
663,1.49083e-021,4.56651e-020,
664,1.47169e-021,4.44389e-020,
665,1.44763e-021,4.30734e-020,
666,1.42125e-021,4.17048e-020,
667,1.39584e-021,4.04486e-020,
668,1.37481e-021,3.94067e-020,
669,1.36025e-021,3.86474e-020,
670,1.35295e-021,3.82207e-020,
671,1.35287e-021,3.81536e-020,
672,1.35943e-021,3.845e-020,
673,1.37153e-021,3.90864e-020,
674,1.38764e-021,4.00075e-020,
675,1.40619e-021,4.11277e-020,
676,1.42565e-021,4.23359e-020,
677,1.44455e-021,4.35171e-020,
678,1.46125e-021,4.45501e-020,
679,1.474e-021,4.53357e-020,
680,1.48123e-021,4.57868e-020,
681,1.48232e-021,4.58607e-020,
682,1.47708e-021,4.55331e-020,
683,1.46562e-021,4.48157e-020,
684,1.44849e-021,4.37682e-020,
685,1.4266e-021,4.24772e-020,
686,1.40182e-021,4.10628e-020,
687,1.3765e-021,3.96474e-020,
688,1.35351e-021,3.83624e-020,
689,1.33564e-021,3.73288e-020,
690,1.32484e-021,3.66393e-020,
691,1.32242e-021,3.63693e-020,
692,1.32866e-021,3.65617e-020,
693,1.34296e-021,3.72264e-020,
694,1.36408e-021,3.83209e-020,
695,1.39033e-021,3.97606e-020,
696,1.41918e-021,4.1429e-020,
697,1.44731e-021,4.31839e-020,
698,1.4714e-021,4.48475e-020,
699,1.4891e-021,4.62339e-020,
700,1.49892e-021,4.71724e-020,
701,1.50021e-021,4.75342e-020,
702,1.49338e-021,4.72623e-020,
703,1.47973e-021,4.63892e-020,
704,1.46053e-021,4.50203e-020,
705,1.43701e-021,4.33226e-020,
706,1.41076e-021,4.14834e-020,
707,1.38406e-021,3.96942e-020,
708,1.35954e-021,3.81262e-020,
709,1.33979e-021,3.6916e-020,
710,1.3269e-021,3.61527e-020,
711,1.32264e-021,3.58943e-020,
712,1.32767e-021,3.61488e-020,
713,1.34149e-021,3.69013e-020,
714,1.3622e-021,3.80888e-020,
715,1.38726e-021,3.96137e-020,
716,1.41392e-021,4.13392e-020,
717,1.4394e-021,4.3091e-020,
718,1.46122e-021,4.46878e-020,
719,1.4774e-021,4.59519e-020,
720,1.48632e-021,4.67261e-020,
721,1.4873e-021,4.69216e-020,
722,1.48017e-021,4.65093e-020,
723,1.46548e-021,4.55362e-020,
724,1.44443e-021,4.41115e-020,
725,1.41884e-021,4.23908e-020,
726,1.39122e-021,4.05652e-020,
727,1.36432e-021,3.88162e-020,
728,1.3412e-021,3.73201e-020,
729,1.32452e-021,3.62169e-020,
730,1.31607e-021,3.56101e-020,
731,1.31663e-021,3.55538e-020,
732,1.32606e-021,3.60549e-020,
733,1.34319e-021,3.70774e-020,
734,1.36582e-021,3.85283e-020,
735,1.39142e-021,4.0268e-020,
736,1.4173e-021,4.21175e-020,
